stations,n,kim,hub,sch,ley,logbox,l.kim,l.hub,l.sch,l.ley,l.logbox,u.kim,u.hub,u.sch,u.ley,u.logbox
USC00243013,37732.3333,1061.3333,1098.3333,700.3333,727.6667,0,-10.1262,-10.8246,-11.2823,-10.9977,-28.3233,10.0147,9.1753,11.1135,11.3976,28.5954
USC00243110,37056,954.6667,967.3333,585.6667,618.3333,0.3333,-11.0415,-11.7645,-12.2996,-11.9445,-29.3958,10.8346,9.9606,12.0255,12.3387,29.6397
USC00243113,34785,1321,1376.6667,902.6667,924.6667,0,-9.7853,-10.3615,-10.9,-10.6461,-29.4515,9.6736,8.9639,10.7373,10.9889,29.6807
USC00243139,35447,1071.6667,1108.3333,747.6667,766.6667,3.6667,-7.7635,-8.1237,-8.6469,-8.5027,-19.6742,7.7561,7.2965,8.6102,8.7572,19.8632
USC00243489,36315.3333,1392,1439,988.3333,1018.3333,0,-9.0394,-9.8296,-10.0784,-9.725,-28.4428,8.9314,8.0113,9.9043,10.2066,28.7769
USC00243557,30311.3333,662.3333,671.3333,411.6667,430,0.3333,-10.2722,-10.7277,-11.4374,-11.2408,-24.5181,10.1954,9.6408,11.3217,11.5108,24.7014
USC00243581,43463.6667,956,1009.6667,587.3333,627.3333,0,-10.2738,-11.0773,-11.4459,-11.0105,-28.1638,9.9176,8.9769,11.006,11.4013,28.3679
USC00243617,38674.6667,1060.6667,1044,681,697,0,-10.7902,-11.3,-12.0188,-11.8793,-28.4136,10.9084,10.2639,12.109,12.2476,28.7194
USC00243727,31111.6667,923.6667,938.6667,601.3333,632.6667,0.3333,-9.921,-10.6931,-11.0549,-10.7029,-27.6261,9.7455,8.8319,10.8132,11.1192,27.8945
USC00243749,21868.6667,791.3333,821.3333,539.6667,567.6667,0,-10.1781,-11.1201,-11.3471,-10.9214,-30.8056,10.0141,8.9366,11.1056,11.4497,31.1608
USC00243885,39243.3333,940.6667,958.6667,624.6667,632.3333,3,-8.1592,-8.3921,-9.0829,-8.9566,-19.9421,8.1254,7.8214,9.0247,9.1401,20.0713
USC00243929,26146.6667,841.3333,845.3333,565,566,0.3333,-9.3632,-9.7874,-10.4267,-10.2597,-26.2549,9.341,8.8076,10.3715,10.5312,26.4529
USC00243984,32077.3333,908.6667,976.6667,623,657.3333,2.3333,-7.39,-8.0669,-8.2378,-7.8509,-20.2706,7.0946,6.3233,7.8683,8.2167,20.4711
USC00244038,38331,1324.3333,1524,864,952,0,-8.0457,-9.1448,-8.9754,-8.2975,-29.0492,7.4615,6.3397,8.2678,8.8161,29.2921
USC00244241,41982.3333,1465,1466.6667,1022.6667,1059.3333,0.3333,-9.3696,-10.0621,-10.4451,-10.1741,-28.262,9.3913,8.567,10.4162,10.6481,28.6229
USC00244345,38884.6667,907.6667,969.3333,574.6667,622,0,-10.4756,-11.5515,-11.6781,-11.1392,-30.7395,10.0736,8.8748,11.1716,11.6706,31.0375
USC00244522,32771.3333,860,870.3333,551.3333,574,0,-10.1844,-10.9248,-11.3476,-11.0374,-29.4092,10.0655,9.1845,11.1692,11.45,29.6889
USC00244558,45402,1118.3333,1136.3333,744.6667,753.6667,4,-7.6447,-7.8986,-8.5111,-8.4378,-18.2263,7.7102,7.3804,8.5628,8.6275,18.385
USC00245015,36480.6667,906.3333,944,593.3333,609.6667,5.6667,-7.0488,-7.4117,-7.85,-7.6694,-17.2896,6.9229,6.4675,7.6859,7.8851,17.4199
USC00245020,25333.6667,632,670.3333,426,445.6667,1.6667,-7.747,-8.2584,-8.6328,-8.3064,-19.4251,7.5164,6.8892,8.3394,8.6365,19.615
USC00245030,33790.3333,755.3333,829.6667,469.3333,515.3333,0,-8.6269,-9.5921,-9.6187,-9.0993,-26.3122,8.2176,7.1704,9.1115,9.5635,26.558
USC00245387,26643,870.6667,891.6667,594.3333,612,0,-8.986,-9.6109,-10.0148,-9.7236,-26.9673,8.906,8.1587,9.8802,10.1303,27.2523
USC00245572,34988,684,707.6667,393,418,0,-10.4598,-11.087,-11.6492,-11.3778,-27.0109,10.309,9.5316,11.4448,11.7058,27.2192
USC00245596,35129.6667,1009.6667,1039,656.3333,690.3333,0,-10.0679,-10.8383,-11.2192,-10.8119,-29.8172,9.8056,8.8921,10.8792,11.2451,30.0766
USC00245740,30969.3333,697.6667,724.6667,448.6667,464.3333,0.6667,-7.5682,-7.9884,-8.4285,-8.2622,-18.8736,7.5262,7.0034,8.3557,8.4945,19.0373
USC00245761,38598.6667,832,872,520,579.3333,0,-11.5052,-12.6597,-12.8254,-12.2574,-32.1655,11.1182,9.8129,12.3307,12.8321,32.4997
USC00246157,40611.3333,953,1015.6667,608.6667,697.3333,0,-8.926,-10.0897,-9.9565,-9.3521,-26.4979,8.4819,7.2602,9.4002,9.9114,26.8064
USC00246190,13979.6667,401,409,265.6667,266,0,-9.9567,-10.449,-11.0914,-11.0397,-26.5903,10.1944,9.583,11.3157,11.398,26.9184
USC00246586,7291,167.6667,165.3333,92.6667,92,1.3333,-9.8127,-9.979,-10.9188,-10.9748,-21.2021,10.0567,9.8504,11.175,11.1087,21.3635
USC00246601,36758.6667,765.6667,772,453,499.3333,0,-10.6847,-11.4827,-11.9041,-11.4688,-28.0498,10.3654,9.4236,11.5026,11.8845,28.2817
USC00246635,33649.3333,827,836.3333,548.3333,548.3333,3.6667,-7.1318,-7.1605,-7.9358,-7.9377,-17.2958,7.2361,7.1641,8.0407,8.0363,17.3958
USC00246655,12999.3333,326,338,204.3333,223.3333,0.3333,-9.3127,-10.2049,-10.3804,-9.9231,-25.3925,9.0389,8.0357,10.0257,10.3715,25.6603
USC00246862,40680.6667,1277.6667,1328,852,901.3333,0,-9.9534,-10.8033,-11.095,-10.6741,-29.8947,9.7378,8.7487,10.8007,11.1622,30.2068
USC00246918,42082.3333,1006,1027,646.6667,683.6667,0,-10.1199,-10.8525,-11.2765,-10.9518,-28.3302,9.9915,9.1151,11.0863,11.3747,28.6153
USC00247214,31918,952,1008.6667,649,681,0,-9.8196,-10.7417,-10.9462,-10.485,-28.1902,9.4858,8.4371,10.5205,10.9725,28.4724
USC00247286,36659.6667,932.6667,955.3333,641,649.6667,11.6667,-8.0686,-8.2556,-8.9812,-8.8616,-18.2845,8.0134,7.7622,8.9012,9.0273,18.395
USC00247382,40675.3333,958,970,581.6667,602.6667,0,-10.1657,-10.7323,-11.322,-11.0911,-27.2242,10.0824,9.3798,11.1929,11.4168,27.4477
USC00247560,29331.6667,676.3333,683,392,406,0,-10.1276,-10.74,-11.2791,-10.9711,-27.0719,9.9344,9.1789,11.0289,11.2877,27.2611
USC00247894,38032.3333,1042,1091.3333,708.3333,728,3,-7.7208,-8.0926,-8.5983,-8.3484,-19.9327,7.5452,7.072,8.3768,8.5822,20.0642
USC00248498,21283,622,618.3333,412,420.3333,0,-10.0998,-10.7127,-11.2523,-11.0025,-29.0162,10.0891,9.3433,11.1968,11.3909,29.3048
USC00248501,36524.3333,1307.6667,1315.6667,897.6667,927.6667,0,-9.8187,-10.5115,-10.9442,-10.7124,-29.8109,9.8965,9.0575,10.9781,11.1823,30.1828
USC00248597,38786.6667,810.3333,850.3333,493.6667,568.6667,0,-8.9593,-10.0213,-9.9905,-9.4173,-26.3995,8.4922,7.3552,9.4147,9.9204,26.6601
USC00248957,33839,744.6667,758.6667,436,455.6667,0,-10.5815,-11.0885,-11.7819,-11.5217,-26.5016,10.442,9.7987,11.5953,11.8033,26.6779
USC00250030,19398.3333,464,525,293.3333,330.3333,0,-9.444,-10.6517,-10.5325,-9.8455,-28.6716,8.8939,7.6211,9.8585,10.4023,28.9517
USC00250050,40504.6667,758.3333,786.3333,415,436,0,-10.616,-11.2756,-11.8223,-11.477,-28.3478,10.3196,9.5119,11.4571,11.7953,28.5125
USC00250070,39620,694,739.3333,369,393.3333,0,-10.2214,-10.8594,-11.3816,-11.0166,-26.9921,9.8816,9.0942,10.9719,11.3019,27.1211
USC00250130,35130.3333,698.3333,757.3333,390.6667,445,0,-9.8412,-10.7684,-10.968,-10.4402,-28.3275,9.3966,8.3496,10.4235,10.8866,28.5512
USC00250375,42905.6667,611.6667,629.3333,309.3333,316.3333,0,-10.4237,-10.8018,-11.6009,-11.4,-25.5843,10.2608,9.7682,11.3993,11.5839,25.6815
USC00250420,37134.3333,696.6667,728.3333,384.6667,400.6667,0,-10.187,-10.6783,-11.3414,-11.0857,-26.8229,10.005,9.3822,11.1112,11.3341,26.9637
USC00250435,42990,752.6667,798.3333,400,409.6667,0,-9.9711,-10.39,-11.0987,-10.828,-25.3662,9.7155,9.1702,10.7918,11.0296,25.4535
USC00250445,21138.3333,351.6667,384.6667,176.6667,196.3333,0,-10.1354,-10.9086,-11.2894,-10.7191,-26.9931,9.5444,8.628,10.5936,11.0642,27.1041
USC00250640,45179,804.6667,858,422.6667,464.6667,0,-9.7151,-10.5325,-10.8231,-10.3816,-27.0131,9.3438,8.3902,10.3695,10.745,27.1928
USC00250760,33126.6667,603,650,335,379,0,-9.8301,-10.8043,-10.9557,-10.4343,-28.7449,9.3861,8.2872,10.4118,10.8826,28.9701
USC00250865,25606,515.6667,561.6667,299.3333,335.3333,0,-9.449,-10.4731,-10.5324,-9.9888,-27.7269,9.0268,7.8988,10.0119,10.4449,27.9634
USC00250930,36204.6667,555.6667,592.6667,288.3333,302.3333,0,-10.2811,-10.7306,-11.4444,-11.1427,-25.3245,9.9762,9.3902,11.0808,11.3615,25.4123
USC00251145,44165.3333,1054,1166.3333,652,736,0,-8.9784,-10.1156,-10.0135,-9.4033,-29.1012,8.4822,7.2897,9.4018,9.9384,29.3784
USC00251200,43236.3333,838,913.3333,468.3333,495,0,-9.9416,-10.6514,-11.073,-10.6377,-26.7017,9.5115,8.6651,10.5579,10.9665,26.8407
USC00251365,39569,662.6667,694.6667,354,373.6667,0,-10.5721,-11.108,-11.7704,-11.4137,-27.6492,10.227,9.5466,11.3572,11.6771,27.7604
USC00251415,32326.3333,575.6667,622.3333,306,336.6667,0,-9.6783,-10.426,-10.781,-10.3189,-27.1218,9.2581,8.3858,10.2754,10.6615,27.2737
USC00251560,30686.3333,484.6667,524,255.3333,272,0,-10.1751,-10.9124,-11.3328,-10.8748,-26.7359,9.739,8.8532,10.8107,11.2061,26.8754
USC00251575,35657,584,593.6667,315.3333,338.3333,0,-10.7799,-11.4647,-12.0059,-11.7068,-27.4204,10.5879,9.7672,11.754,12.0498,27.6297
USC00251590,32348.6667,575.6667,591.3333,311.3333,320.3333,0,-10.5456,-10.9116,-11.7376,-11.5157,-26.4842,10.3839,9.9007,11.5349,11.72,26.5971
USC00251825,44530.6667,710.3333,750.6667,369.6667,394.6667,0,-9.9037,-10.4369,-11.0256,-10.713,-25.1562,9.5875,8.9263,10.6477,10.9481,25.2536
USC00251990,21911.3333,353.6667,385.6667,194.6667,205.3333,0,-10.5599,-11.1211,-11.7571,-11.2931,-25.7119,10.0565,9.345,11.1673,11.5615,25.7873
USC00252020,43880.6667,751,805.6667,397.6667,433.6667,0,-10.0915,-10.8329,-11.2395,-10.7848,-27.4211,9.6677,8.78,10.7318,11.1106,27.5595
USC00252065,41710.3333,758,817.3333,414,452.6667,0,-9.5669,-10.3592,-10.6581,-10.2373,-26.7303,9.2252,8.2993,10.2377,10.599,26.9162
USC00252100,38627.6667,783.6667,840.3333,440.3333,487.3333,0,-9.3291,-10.124,-10.3947,-9.9455,-26.831,8.9669,8.0412,9.9495,10.3237,27.0241
USC00252205,42722,687.6667,744.3333,364.3333,385.6667,0,-10.2399,-10.9414,-11.4036,-10.9874,-27.7118,9.8281,8.9789,10.9111,11.2958,27.8401
USC00252805,39085,625.6667,668,329,350.3333,0,-10.4275,-11.0811,-11.6116,-11.2069,-26.8225,10.033,9.2293,11.1394,11.506,26.9483
USC00252820,43365.3333,644,703.3333,327.6667,345,0,-10.1919,-10.7291,-11.3455,-10.9796,-24.9888,9.7914,9.116,10.8749,11.2054,25.058
USC00252840,38964.6667,639,702,337.6667,369.6667,0,-9.9104,-10.6881,-11.0379,-10.5719,-25.8548,9.4541,8.535,10.4944,10.8948,25.983
USC00253015,25936.6667,528,561.3333,317,350.3333,0,-9.9957,-10.9493,-11.1408,-10.6444,-28.5813,9.6192,8.5436,10.6699,11.1111,28.8373
USC00253035,33955.3333,510.6667,585.6667,267,286.6667,0,-10.1066,-10.9816,-11.2586,-10.7489,-26.7785,9.5967,8.5888,10.6505,11.1164,26.9267
USC00253050,45035,702,739.3333,361.6667,369.6667,0,-10.1078,-10.6606,-11.2538,-10.9106,-25.6861,9.78,9.0823,10.8605,11.1677,25.7969
USC00253175,45682.3333,775,818.6667,412.6667,439.3333,0,-9.9067,-10.4598,-11.0309,-10.7229,-27.3046,9.6455,8.953,10.7101,10.9941,27.4427
USC00253185,44493.3333,779.3333,832,425,458.3333,0,-9.9174,-10.593,-11.045,-10.6788,-27.0504,9.5846,8.7688,10.6403,10.9879,27.199
USC00253355,35668.3333,619.3333,670.6667,348.3333,400.6667,0,-10.6918,-11.6407,-11.9143,-11.3003,-30.3348,10.165,9.099,11.2775,11.7561,30.545
USC00253365,45186,859.3333,907,463.6667,509.3333,0,-9.574,-10.3366,-10.6661,-10.2579,-26.8577,9.2259,8.3293,10.2385,10.62,27.0423
USC00253425,27679.3333,517,552.6667,275,291,0,-10.0456,-10.6153,-11.1849,-10.818,-26.4164,9.6847,8.9799,10.7541,11.0815,26.5238
USC00253595,23035,341.3333,373.6667,175.6667,188.6667,0,-9.9441,-10.66,-11.074,-10.7078,-25.0199,9.6449,8.8078,10.708,11.0048,25.1679
USC00253615,37600,655.6667,732.6667,354,439,0,-10.7138,-12.1308,-11.947,-11.1417,-32.0295,9.9448,8.4877,11.0244,11.7458,32.2903
USC00253630,44626.6667,731.3333,757,400.6667,411.3333,0,-10.346,-10.7408,-11.5158,-11.3216,-26.4917,10.232,9.7177,11.366,11.5284,26.6183
USC00253660,39295.3333,744.3333,779,406.3333,428.3333,0,-9.5369,-10.0968,-10.6187,-10.3101,-24.9808,9.2627,8.5694,10.2855,10.5634,25.1022
USC00253710,37882.3333,770.6667,850.6667,438.3333,516.3333,0,-10.0928,-11.3747,-11.2533,-10.5623,-30.5388,9.5171,8.1777,10.552,11.1086,30.8046
USC00253735,45201.3333,644.3333,697.6667,323,343,0,-10.3392,-10.9486,-11.5109,-11.1264,-26.0437,9.9504,9.2004,11.0502,11.3798,26.1365
USC00253910,41490.6667,784,845,423,462,0,-9.7312,-10.5689,-10.8411,-10.3859,-27.773,9.3325,8.3608,10.3568,10.7521,27.9481
USC00254110,43564,894,1005.6667,524,604.3333,0,-9.5373,-10.6042,-10.6313,-10.0504,-28.846,9.0438,7.8801,10.03,10.5198,29.0746
USC00254335,41031.3333,708.6667,773.6667,383,411.6667,0,-10.119,-10.9297,-11.2713,-10.8012,-27.6232,9.6836,8.7307,10.7482,11.1495,27.7756
USC00254440,40612.3333,857.3333,945.6667,482.3333,575.3333,0,-9.6495,-10.934,-10.7617,-10.1147,-31.2993,9.129,7.793,10.1191,10.6851,31.597
USC00254900,41349.3333,894.6667,967.3333,544.6667,618.3333,0,-9.3471,-10.4632,-10.4232,-9.8776,-29.9214,8.9681,7.7587,9.9424,10.4075,30.2241
USC00254985,39437.6667,722.6667,757.3333,382.6667,415,0,-9.9379,-10.6134,-11.0681,-10.7115,-27.1738,9.646,8.8327,10.7083,11.0262,27.3368
USC00255040,15777.3333,242.3333,240.3333,130.3333,130.3333,0,-10.5492,-10.8272,-11.7389,-11.6992,-24.9153,10.623,10.263,11.8036,11.8546,25.0503
USC00255080,37855.3333,570.3333,586.3333,290.3333,298.6667,0,-10.2708,-10.8178,-11.4339,-11.1281,-24.9965,9.9776,9.2914,11.0814,11.3647,25.1007
USC00255090,38856,797.3333,914.6667,475,535.3333,0,-9.4866,-10.6562,-10.5773,-9.9137,-29.5947,8.9028,7.6657,9.8709,10.4244,29.8318
USC00255250,13767,262.3333,283,145.6667,151.3333,0,-10.493,-11.2052,-11.6857,-11.233,-25.9003,10.0306,9.1928,11.1354,11.556,26.027
USC00255310,37518.6667,683.6667,737.6667,361.6667,406.6667,0,-9.7929,-10.5553,-10.9094,-10.4584,-26.9226,9.3887,8.4873,10.4196,10.8184,27.0915
USC00255470,30939.3333,503,544.6667,275.6667,301.6667,0,-10.9076,-11.7186,-12.1505,-11.6991,-28.9887,10.5328,9.5797,11.6901,12.0883,29.1868
USC00255565,44230.6667,765.6667,847,415.6667,457.3333,0,-9.9551,-10.7625,-11.0896,-10.64,-28.0409,9.5624,8.6134,10.6129,10.9972,28.2106
USC00255590,33231.3333,689,802,404.3333,482,0,-9.9783,-11.2428,-11.1265,-10.366,-30.5209,9.2994,7.9847,10.3094,10.9211,30.7675
USC00255700,22519,413.6667,460.6667,233,261.6667,0,-10.4471,-11.3929,-11.641,-11.1583,-29.7748,10.0335,8.9412,11.1325,11.5922,29.9968
USC00255925,39820.3333,617.6667,643,304.3333,331.6667,0,-11.2407,-11.9382,-12.5169,-12.1063,-29.232,10.8575,10.0087,12.0552,12.4248,29.375
USC00256040,40706,723,786.3333,389.6667,424,0,-10.0123,-10.7953,-11.1527,-10.6851,-27.1716,9.5831,8.6549,10.6364,11.0338,27.3258
USC00256075,22111,396,430.3333,202,221.6667,0,-10.4022,-11.3142,-11.5895,-11.0985,-28.7938,9.9437,8.8848,11.0341,11.5061,28.985
USC00256135,45800.6667,663.6667,709.3333,347.6667,364,0,-10.7797,-11.32,-12.0004,-11.6707,-26.85,10.4519,9.7676,11.6081,11.9186,26.9539
USC00256200,34551.6667,638.3333,696.6667,341.3333,405.3333,0,-9.7153,-10.7937,-10.8292,-10.2543,-28.1205,9.2367,8.061,10.2444,10.725,28.3539
USC00256290,38629.6667,629,667.3333,331.6667,355.6667,0,-10.7313,-11.3847,-11.9502,-11.6022,-28.5994,10.4406,9.6297,11.5919,11.9154,28.7617
USC00256375,36867.6667,675.3333,720,362,379.3333,0,-9.9168,-10.5993,-11.0439,-10.6686,-27.1604,9.5404,8.7153,10.5916,10.97,27.2924
USC00256385,38835,874,926.6667,535.6667,593.6667,0,-9.196,-10.0889,-10.2507,-9.7719,-27.6128,8.8371,7.8284,9.8012,10.2215,27.8602
USC00256570,38795,652.3333,682,329.6667,342.3333,0,-10.096,-10.6387,-11.2396,-10.9269,-25.8091,9.7991,9.1199,10.8828,11.1656,25.9139
USC00256970,39732,742.3333,786,421.6667,450.3333,0,-10.3091,-11.0112,-11.4827,-11.1014,-28.3811,9.9973,9.1482,11.0971,11.4481,28.5632
USC00257040,45314.6667,767.6667,844.6667,411,433,0,-10.1676,-10.891,-11.3242,-10.8822,-26.8201,9.7334,8.8606,10.8047,11.2109,26.9581
USC00257070,42476.6667,641.3333,731,332.3333,360.3333,0,-10.1365,-10.8927,-11.2889,-10.8507,-26.3975,9.7215,8.8268,10.7922,11.1665,26.5306
USC00257515,38084.3333,670,709.3333,383.6667,412,0,-9.7351,-10.3184,-10.8419,-10.4797,-26.0885,9.4536,8.7312,10.495,10.782,26.2448
USC00257715,39313,639.3333,705.3333,345.3333,364,0,-9.8386,-10.5072,-10.9562,-10.5896,-27.0244,9.4824,8.6709,10.5278,10.8767,27.1506
USC00258090,30925.6667,481.6667,499.6667,245.6667,261.3333,0,-11.0762,-11.6494,-12.332,-12.022,-28.1634,10.837,10.1175,12.0345,12.3043,28.3153
USC00258110,35176,555.3333,599.3333,299.3333,323,0,-10.2735,-11.007,-11.4415,-11.041,-25.9588,9.9227,9.043,11.0157,11.36,26.1103
USC00258320,23198.3333,364,394,180.3333,195.6667,0,-9.8964,-10.6281,-11.021,-10.571,-25.4722,9.448,8.5801,10.489,10.8686,25.5833
USC00258395,44244.6667,680,719.6667,350,364.3333,0,-10.2986,-10.7217,-11.4628,-11.1656,-24.8788,9.9693,9.4183,11.0741,11.3669,24.9474
USC00258465,43258.3333,654.6667,705,318.6667,343.3333,0,-10.3271,-10.8825,-11.4964,-11.0988,-25.3324,9.9033,9.2083,10.9988,11.3344,25.4032
USC00258480,42114,738,772.3333,409.6667,416.3333,0,-9.8138,-10.3145,-10.9252,-10.6417,-24.8368,9.5564,8.9266,10.6135,10.8694,24.9432
USC00258915,43732,680,725,348,372.6667,0,-10.3153,-11.0825,-11.4887,-11.0506,-27.758,9.8716,8.9579,10.9581,11.3828,27.8962
USC00258935,33449,529.3333,583.3333,274,293,0,-10.2546,-10.8221,-11.417,-11.0491,-26.6066,9.9135,9.1984,11.0089,11.3072,26.7149
USC00259090,34409.6667,557.6667,580,294,308,0,-9.7891,-10.2089,-10.896,-10.6682,-25.0671,9.5804,9.0465,10.6419,10.8662,25.1634
USC00259200,44289.3333,649,694.3333,324.6667,345,0,-10.3624,-10.9617,-11.5375,-11.1635,-26.3216,9.9624,9.2203,11.0626,11.4318,26.4228
USC00259510,38096.6667,605,622.3333,322,344.3333,0,-10.1302,-10.6698,-11.2785,-10.9413,-25.564,9.8175,9.1461,10.9023,11.1958,25.6767
USC00260507,40932,641,795.6667,333.6667,438.3333,0,-8.3478,-9.6993,-9.3119,-8.5767,-27.5127,7.7088,6.3983,8.5423,9.1039,27.7483
USC00260795,32072.6667,746.3333,760.6667,426.6667,458,0.3333,-7.1676,-7.7112,-7.9853,-7.6919,-21.1514,6.9459,6.3017,7.7083,7.9643,21.3003
USC00261358,31718.6667,816.6667,866.6667,502,556,0,-5.7573,-6.4323,-6.4192,-6.0558,-18.3071,5.4762,4.7558,6.0719,6.3652,18.4689
USC00261485,36475,795,840.3333,472.6667,491.6667,0,-6.8602,-7.389,-7.6418,-7.3355,-19.3438,6.5779,5.9567,7.3007,7.5787,19.4556
USC00261740,22015.6667,515,538.6667,310.6667,334.6667,0,-7.2816,-7.9083,-8.1143,-7.8364,-23.7445,7.1172,6.4,7.8964,8.1503,23.9387
USC00262431,27705.6667,713.3333,729.3333,427,444.3333,0,-6.0515,-6.4472,-6.7398,-6.5977,-17.3375,5.9938,5.5175,6.654,6.7901,17.4674
USC00262708,33431,584,716.3333,299,387.3333,0,-8.3303,-9.626,-9.2919,-8.5622,-27.7659,7.6971,6.4278,8.5298,9.0793,27.9954
USC00262780,41224,691.6667,753.6667,381,396.6667,0,-7.0198,-7.5299,-7.8175,-7.5524,-19.5904,6.7688,6.1675,7.5147,7.764,19.6864
USC00263205,24507.6667,585,623,343.6667,416.3333,0,-5.8045,-6.6776,-6.4764,-6.0439,-19.8347,5.4886,4.6167,6.081,6.4379,20.0513
USC00263245,31675.6667,668.6667,741.3333,363.3333,396,0,-7.3341,-8.0265,-8.1718,-7.8057,-22.4828,7.0121,6.2325,7.7804,8.104,22.626
USC00263285,31569,672,688,369.6667,437.3333,0,-6.9109,-7.7543,-7.706,-7.3086,-22.1799,6.6682,5.7605,7.3933,7.6909,22.406
USC00263515,20843.6667,426,446,229.6667,235.3333,0,-6.7623,-7.0964,-7.5288,-7.2997,-17.9493,6.5421,6.1222,7.2651,7.4681,18.0206
USC00263957,33055,629,676,350.6667,371.6667,0,-7.4166,-7.9375,-8.2605,-7.9757,-20.8714,7.1684,6.5626,7.9574,8.2179,20.991
USC00264349,32340,467.3333,527,240,273.3333,0,-7.5466,-8.3518,-8.4099,-7.9235,-21.2635,7.0802,6.2007,7.8545,8.2515,21.393
USC00264698,35805.3333,635,692.3333,341.3333,382,0,-6.8421,-7.4524,-7.6234,-7.2651,-19.7291,6.5151,5.8143,7.2292,7.5383,19.8523
USC00264935,19295,284.3333,302,144.3333,152,0,-7.7309,-8.2675,-8.61,-8.3596,-20.2519,7.5329,6.8854,8.3625,8.6038,20.3855
USC00264950,39639.3333,735,834.3333,380.6667,461.6667,0,-8.1168,-9.1524,-9.0499,-8.5074,-27.1494,7.6848,6.6168,8.5207,8.9434,27.3685
USC00265168,41023.3333,1025,1062,577.6667,637.6667,0,-6.6569,-7.2568,-7.4187,-7.1216,-22.4827,6.4542,5.7714,7.1603,7.4174,22.6538
USC00265191,35726.6667,773,856.6667,452,485.6667,0,-7.0154,-7.6309,-7.8153,-7.4294,-20.4202,6.636,5.9342,7.3645,7.6887,20.5198
USC00265352,35175.3333,745.3333,790.6667,419,442.3333,0,-7.2197,-7.7074,-8.0406,-7.775,-21.2668,6.9927,6.4092,7.7629,8.0017,21.3801
USC00265818,34657.3333,557.6667,614,299.3333,332.3333,0,-7.5067,-8.1953,-8.364,-8.0018,-21.8358,7.1673,6.379,7.9528,8.3042,21.9777
USC00265890,23824.6667,473.3333,503.3333,263,275.6667,0,-6.1054,-6.5545,-6.8001,-6.5544,-16.8132,5.8845,5.346,6.5321,6.7553,16.9087
USC00266005,21248.3333,317,362.6667,162.6667,197.3333,0,-7.263,-8.0733,-8.0954,-7.5998,-21.0402,6.8182,5.9513,7.5622,7.9447,21.1876
USC00266252,28375.3333,570.6667,617.3333,325.3333,391.6667,0,-6.7718,-7.6963,-7.5527,-7.1098,-21.8511,6.4529,5.4865,7.1526,7.5167,22.0765
USC00267369,35011.3333,653,659.3333,347.3333,379,0,-6.3881,-6.8744,-7.1168,-6.8492,-17.8083,6.186,5.6063,6.8651,7.0904,17.9387
USC00267908,16769.6667,409.3333,430.3333,246.3333,268.6667,0,-6.4924,-7.1365,-7.2355,-6.9323,-20.0148,6.297,5.5835,6.9857,7.2239,20.1847
USC00268160,14742.3333,246,290,127.3333,182.6667,0,-7.8561,-9.2372,-8.7663,-8.0018,-25.4456,7.1925,5.881,7.967,8.5513,25.6918
USC00268761,22691.3333,229.3333,285.6667,108.3333,141,0,-8.5046,-9.5456,-9.4797,-8.9012,-22.8121,7.9814,6.8716,8.8521,9.3106,22.9884
USC00268988,28092.6667,631,696.6667,368.3333,401,0,-7.8136,-8.6156,-8.7089,-8.2716,-24.665,7.4611,6.5821,8.2758,8.6392,24.8526
USC00269229,34521,709.6667,792.6667,405,428,0,-6.9631,-7.5497,-7.7564,-7.39,-20.1622,6.5957,5.9229,7.3204,7.6353,20.2543
USC00270690,38119.3333,652.3333,652.6667,353.3333,352.3333,0,-10.0354,-9.8554,-11.1554,-11.1954,-23.4771,10.0425,10.1739,11.1703,11.1329,23.432
USC00272174,43781.3333,561,623.6667,275.6667,286.6667,0,-8.882,-8.3093,-9.8666,-10.1117,-21.557,9.1733,9.6217,10.21,9.9387,21.5
USC00272999,33641.3333,663,673.3333,372,367,0,-10.6177,-10.789,-11.8106,-11.6882,-24.7304,10.4544,10.2106,11.6205,11.7647,24.747
USC00273530,24988,358,363.6667,180.6667,182.6667,0,-9.6952,-9.6006,-10.7805,-10.7684,-20.5804,9.6831,9.7498,10.7671,10.7676,20.5768
USC00273850,45439,798.6667,817,426.3333,430.3333,0,-9.2525,-9.0887,-10.2868,-10.3542,-21.9284,9.3564,9.4718,10.4054,10.327,21.934
USC00274399,46035.3333,596.6667,614.3333,296.3333,299.3333,0,-9.286,-9.0567,-10.322,-10.4502,-21.0385,9.4644,9.6244,10.5276,10.3867,21.0355
USC00274556,22836.3333,515,522.3333,294.3333,292.6667,0,-9.545,-9.6135,-10.6156,-10.5565,-21.8527,9.4766,9.3757,10.5355,10.5922,21.8623
USC00275712,42374.3333,559,590.3333,278.3333,284.6667,0,-8.8487,-8.3765,-9.8302,-10.0434,-21.4752,9.0749,9.4344,10.0999,9.881,21.4099
USC00276697,19231,245,244.6667,122,122,0,-9.4503,-9.3926,-10.5077,-10.5426,-19.8166,9.4982,9.5211,10.5621,10.5326,19.8211
USC00280907,37133.6667,428.6667,435.6667,204.3333,204.6667,0.3333,-8.41,-8.2144,-9.3476,-9.3919,-17.7585,8.4189,8.5642,9.3653,9.3233,17.7093
USC00281351,34831.6667,493.3333,505.6667,242,242.3333,0,-7.4245,-7.5338,-8.2585,-8.1241,-17.1787,7.2394,7.0771,8.0471,8.1733,17.1693
