stations,n,kim,hub,sch,ley,logbox,bar,l.kim,l.hub,l.sch,l.ley,l.logbox,l.bar,u.kim,u.hub,u.sch,u.ley,u.logbox,u.bar
USC00297180,4353.6667,264.6667,340.6667,204.3333,388.3333,0,156,-4.6229,-1.6242,-5.3402,-7.0273,-91.8449,-10.9106,13.7787,23.6975,15.1215,10.5965,96.8107,15.8764
USC00297323,10411,440.6667,725,325.6667,788.3333,0,242.3333,-5.1725,-1.9921,-5.9138,-8.0455,-75.7029,-13.1142,15.1373,27.5703,16.6697,10.9434,80.3675,17.7789
USC00297340,5926,333.6667,518,261.6667,590.6667,0,220.6667,-5.1304,-1.6322,-5.8951,-8.5648,-125.9891,-13.9552,17.5703,35.2667,19.347,11.9651,131.6493,19.6154
USC00297638,4589.6667,244.6667,344,189.3333,450,0,165,-6.4348,-1.5225,-7.5112,-10.4719,-155.42,-17.6051,23.9563,46.3721,26.2823,16.8324,164.5707,26.7558
USC00297867,5659.6667,337.6667,512,258.6667,677,0,229,-6.0712,-1.5415,-7.0225,-10.3149,-188.3269,-18.6895,24.926,54.531,27.4448,15.1686,196.6808,27.0434
USC00298072,8526.6667,613,930.3333,491,980.3333,0,377,-3.6713,-1.2686,-4.1936,-6.2695,-110.8388,-10.5687,12.8819,26.8826,14.2128,8.2577,114.6326,14.3625
USC00298107,4579.6667,284,368,222.6667,503.3333,0,196,-5.7301,-1.407,-6.6494,-9.5136,-152.1317,-16.0516,21.5214,44.4418,23.6529,14.4767,159.8019,23.7218
USC00298387,5420.3333,412.3333,596.3333,332,690.3333,0,273,-3.5643,-0.9688,-4.1136,-6.3403,-148.1409,-10.9305,14.5127,31.58,15.9871,9.0247,152.8913,15.6809
USC00298501,5896.6667,369.6667,548,292.3333,661.6667,0,241,-5.2887,-1.484,-6.1146,-8.8674,-148.6645,-15.3215,20.0541,40.8062,22.0653,13.0456,155.4894,22.1465
USC00298668,7249.3333,343.3333,554.6667,266.6667,673.6667,0,216.3333,-3.9661,-1.2228,-4.571,-6.5466,-79.8421,-10.9567,13.789,27.1143,15.1717,9.4212,84.4537,15.5683
USC00299085,5121.6667,245.6667,338.3333,185,477.3333,0,156,-5.0015,-1.2067,-5.8274,-7.8704,-109.6635,-13.5623,18.1425,35.3302,19.9076,12.6206,116.5113,20.4101
USC00299156,6413,482.3333,707.3333,392.6667,814,0,326,-5.2802,-1.5107,-6.0721,-9.3876,-206.7605,-16.4474,21.4012,47.6512,23.5963,12.9747,213.4811,23.168
USC00299165,4252.3333,213,311.6667,164.3333,436,0,150,-4.9408,-1.3421,-5.7198,-8.0303,-113.5128,-13.7323,18.333,37.0454,20.1595,12.065,119.8868,20.1063
USC00299330,5345.6667,316.6667,478,247,566.6667,0,200.6667,-5.9231,-1.8551,-6.8342,-9.7176,-150.4633,-16.2328,20.9596,40.4934,23.0581,14.1474,157.5448,23.3142
USC00299405,2578,123.6667,135.6667,92.6667,230,0,83.6667,-6.6582,-1.7712,-7.744,-10.2726,-116.6512,-16.5618,22.7966,42.8787,25.0083,16.3543,125.2471,25.1577
USC00300023,13904.6667,926.3333,1437.3333,742.6667,1514.3333,0,559.3333,-6.2367,-2.4686,-7.0455,-10.0908,-166.3739,-16.6478,18.2526,38.8017,20.1854,12.0662,170.8594,21.1334
USC00300085,17016.6667,1082.3333,1739,870,1793.6667,0,649,-6.153,-2.6699,-6.9141,-9.6366,-146.109,-15.9749,16.6626,34.9018,18.4558,10.9262,149.7036,19.5696
USC00300183,17416.6667,1002.6667,1534.6667,780,1732.6667,0,588.6667,-6.5134,-2.6703,-7.3795,-9.9904,-141.8993,-16.8784,18.1752,35.4053,20.073,12.4362,146.6491,21.6282
USC00300220,10073.3333,628.3333,899.6667,490,1000.3333,0,374,-6.9057,-3.0762,-7.7642,-10.334,-147.6121,-16.2501,16.8929,33.489,18.6986,11.8594,151.2529,19.8909
USC00300321,15314,914.6667,1438,739.3333,1571.6667,0,570.3333,-6.4419,-2.737,-7.2451,-10.0723,-146.52,-16.524,17.347,36.2937,19.2069,11.5379,150.3454,20.3494
USC00300343,14151.3333,797.6667,1251.3333,609,1495.3333,0,459,-6.1358,-2.35,-6.9513,-9.7068,-149.7117,-16.591,18.4664,38.7058,20.4051,12.0049,154.518,21.3973
USC00300379,13823,692.6667,1060.6667,544,1281,0,419.6667,-7.7179,-3.293,-8.6951,-11.7667,-140.2073,-19.1328,20.0789,40.4304,22.2136,13.7871,144.8129,23.7383
USC00300443,12814,904.3333,1283.6667,734,1426.3333,0,560.3333,-6.0233,-2.5079,-6.7857,-9.3861,-165.3143,-15.3761,16.4546,34.341,18.2086,10.9605,169.1029,19.1647
USC00300766,9107.6667,482.3333,631.6667,378,794.6667,0.3333,287.6667,-7.5276,-3.2208,-8.5263,-11.1907,-127.033,-17.9006,19.5348,36.2758,21.5658,13.9772,132.1246,22.9923
USC00300937,12672.6667,843,1218.6667,665.3333,1400.3333,0,523.3333,-5.635,-2.2797,-6.3528,-8.9028,-152.6865,-14.7088,15.9578,34.1379,17.6574,10.4555,156.4318,18.454
USC00301207,9859.6667,519.3333,772.3333,394.3333,1063.3333,0,324.6667,-10.3172,-3.7218,-11.7156,-16.3944,-252.3784,-28.0516,32.4653,69.6873,35.8564,20.7427,261.1766,36.8498
USC00301401,8344.3333,332.6667,404,251.6667,606.6667,0,189.3333,-7.9883,-2.8461,-9.2186,-12.1423,-118.515,-19.7615,23.9217,41.1897,26.2638,18.1442,126.9998,28.2463
USC00301413,10182,559,967,437.3333,1094.6667,0,355.3333,-6.6727,-2.65,-7.5269,-10.7239,-162.8124,-18.0013,20.1916,44.4176,22.3449,12.6389,167.6283,22.8173
USC00301580,11875.3333,654.6667,1035.6667,524.6667,1168.6667,0,413.3333,-7.0548,-2.9158,-7.9648,-10.8793,-156.9657,-17.9456,19.469,39.6111,21.5283,13.0268,161.6799,22.6598
USC00301752,17880.3333,958,1435.3333,747,1821,0,551.6667,-7.9053,-3.2842,-8.9185,-12,-173.9498,-20.3471,21.4156,43.7259,23.685,14.2896,179.0446,25.4419
USC00301787,11717,733.6667,1184.6667,567.3333,1298.3333,0,433.3333,-6.3835,-2.6106,-7.1899,-10.1303,-168.7257,-16.6825,18.1503,39.3131,20.0906,11.7686,172.8962,20.853
USC00301799,14872.6667,762.6667,1284,588.6667,1596,1,469,-6.9234,-2.8341,-7.8029,-10.7302,-158.308,-18.5287,20.0407,42.7392,22.1798,12.5958,162.9865,23.2072
USC00301966,15845.6667,814.6667,1327.6667,633.6667,1448.6667,0,459.3333,-6.9005,-2.8829,-7.8044,-10.6128,-131.5314,-17.4225,18.5524,36.2442,20.498,12.9596,136.2045,22.0955
USC00301974,13183.6667,812.3333,1337.3333,657.6667,1465,0,524,-5.3891,-2.0896,-6.0968,-8.6807,-145.2247,-14.8834,16.7022,35.8508,18.4676,10.5459,149.4519,19.1106
USC00302554,9000.6667,507.3333,898,398.3333,1023.3333,0,334,-7.0852,-2.7102,-8.0104,-11.5247,-198.6953,-19.1611,21.9175,48.2319,24.2392,13.883,204.1721,24.6379
USC00302574,10085.6667,697,1017.3333,548.6667,1079.6667,0,422,-5.77,-2.3587,-6.525,-9.0907,-152.2106,-14.5369,16.0236,32.0628,17.7084,11.0385,156.2348,18.5611
USC00302610,15297.3333,825.3333,1261.6667,611.6667,1560.3333,0,465,-7.3468,-2.864,-8.3287,-11.5292,-158.2782,-19.6426,21.6916,44.2225,23.9605,14.3783,164.0012,25.3657
USC00303025,15967,965.6667,1351.3333,768,1557.6667,0,559.3333,-7.0302,-3.1113,-7.9079,-10.4603,-139.1627,-16.8627,17.0837,33.5998,18.9056,12.0794,142.8904,20.5904
USC00303087,8420.6667,402.3333,576.3333,309,713.6667,0,242.6667,-8.3727,-3.7269,-9.4187,-12.4286,-140.788,-19.2902,20.1892,39.4899,22.3408,14.3697,145.198,23.7002
USC00303319,14494.6667,632.6667,985.6667,471.3333,1328,0,369.6667,-8.9307,-3.5887,-10.1123,-13.6142,-176.785,-22.9991,24.9985,49.9201,27.6153,16.8624,183.2381,29.4521
USC00303444,11045,573.3333,998.3333,450,1102,1,349.3333,-7.413,-3.0759,-8.3477,-11.5964,-152.5569,-19.1921,20.8753,44.2431,23.1075,13.4679,157.3261,23.9613
USC00303722,12436.6667,759.3333,1151.3333,596,1311,0.3333,466.3333,-5.9868,-2.2612,-6.7994,-9.5063,-151.5399,-16.0398,18.1436,37.101,20.0325,12.0496,156.4866,20.9864
USC00303773,16382,947.6667,1605.6667,731.6667,1779.6667,0,552,-6.0957,-2.4321,-6.8846,-9.764,-165.1813,-16.5172,17.9734,38.1783,19.8791,11.6653,169.5767,20.9125
USC00303961,13464.3333,536,821.3333,402.6667,934,0,289.3333,-10.1761,-4.8017,-11.4599,-14.708,-137.1712,-22.981,23.0006,41.1638,25.431,17.2905,142.3142,28.1239
USC00304102,16578.3333,778.3333,1268.3333,581,1564,0,424.6667,-8.4318,-3.5301,-9.5126,-12.8237,-151.344,-21.5564,22.7558,45.945,25.1665,15.2683,156.7584,26.9709
USC00304174,19727.3333,1446,2284.6667,1133,2365.3333,0,848,-5.8482,-2.5321,-6.545,-9.3426,-187.7847,-15.7361,16.223,37.0494,17.9971,10.0953,190.9429,18.8943
USC00304555,17001.3333,1016.3333,1482,808.6667,1567.6667,0,608,-6.7274,-3.0439,-7.5735,-10.095,-120.7332,-16.2466,16.4972,31.492,18.2511,11.7549,124.4206,19.934
USC00304731,10723.3333,491.6667,716.6667,370,955.3333,0,286,-11.0465,-4.3717,-12.546,-16.6588,-194.5736,-27.1979,30.102,57.9619,33.2092,21.3536,202.8586,35.4829
USC00304791,14770.3333,777.6667,1214.6667,593.3333,1440.3333,0,446.3333,-7.1667,-2.8592,-8.1096,-11.2614,-152.2467,-18.7797,20.4754,41.7097,22.627,13.7735,157.458,23.991
USC00304844,13960.6667,759.6667,1135.6667,603,1377,0,479,-6.4732,-2.523,-7.346,-10.0245,-136.7258,-16.8998,18.6973,37.5457,20.6424,12.671,141.7667,21.9407
USC00304912,19964.6667,1121,1701.3333,860.6667,1999.6667,0,643.6667,-7.3066,-3.2624,-8.2002,-10.9143,-153.0924,-18.2511,18.3477,37.3968,20.3262,12.265,156.8657,22.0244
USC00304952,9786.3333,501,874,386,965,0,305.6667,-6.4057,-2.4266,-7.2565,-10.4358,-143.3878,-17.1539,19.5693,41.6999,21.6265,12.8225,148.4687,22.2348
USC00305310,7713,362.3333,534.6667,284.3333,726.3333,0.3333,226.3333,-10.3358,-3.8363,-11.7725,-15.9508,-194.9893,-26.595,31.1245,61.5486,34.3294,20.9442,203.9315,35.5372
USC00305426,13806,704.3333,1134,544,1421.3333,0,428.3333,-11.0022,-4.1273,-12.4787,-17.5054,-250.6807,-29.9546,33.6395,70.8107,37.1607,21.879,259.6202,38.8941
USC00305512,14603,984.6667,1265.6667,796.6667,1433.6667,0,599.3333,-7.5514,-3.4512,-8.4972,-11.0265,-155.2542,-17.488,17.5519,32.9371,19.4164,12.8197,159.0992,21.333
USC00305597,9383.3333,613,980.6667,495.6667,1059.3333,0,390.3333,-5.5868,-2.1778,-6.3107,-9.1102,-148.4028,-15.1362,17.2097,37.7803,19.0379,10.8689,152.6275,19.3609
USC00305679,11372,622,1020.6667,474,1162,0,370.6667,-6.5972,-2.6564,-7.4515,-10.4826,-147.1687,-17.5139,19.4517,40.8339,21.5135,12.5521,151.9345,22.2796
USC00305925,9068.6667,473,724.6667,351.3333,907.6667,0,285.3333,-8.9636,-3.677,-10.1275,-13.8302,-183.2341,-22.4761,24.8421,50.245,27.4628,16.6961,189.3532,28.5952
USC00306062,9595.6667,413.3333,638.3333,324,869.6667,0,264,-9.56,-3.8566,-10.8231,-14.5496,-173.1534,-23.9266,26.5344,52.9775,29.3121,17.9933,179.9798,30.753
USC00306085,17383.6667,939,1581.3333,722.6667,1851.6667,0,555.6667,-7.4201,-3.1262,-8.3363,-11.5704,-171.9861,-19.4825,20.376,44.2195,22.5716,13.0976,176.3705,23.8669
USC00306164,11313.6667,563,805.6667,441.3333,949,0.3333,340.6667,-6.7732,-2.4283,-7.753,-10.6408,-111.3368,-17.5389,20.3632,38.5869,22.4213,14.5987,117.7027,23.9048
USC00306184,12256,598,838.6667,449.3333,1077.3333,0,333.3333,-9.0018,-4.0449,-10.1302,-13.3044,-152.8292,-21.2596,21.8826,41.9319,24.2118,15.4597,157.6659,26.0963
USC00306196,17179.3333,1047.3333,1640.6667,814,1775,0,602.6667,-6.571,-2.8991,-7.377,-10.1718,-151.8906,-16.7654,17.2611,35.8037,19.1231,11.429,155.506,20.3808
USC00306510,8589.3333,564,884,465.3333,965.6667,0,377.3333,-5.8181,-2.2593,-6.5804,-9.4097,-156.8466,-15.5714,17.8324,38.2585,19.7178,11.3915,161.3365,20.0613
USC00306745,11431.3333,689.6667,972,555.6667,1136,0,430,-6.4143,-2.6659,-7.2562,-9.6881,-143.0703,-15.8546,17.1838,33.4507,18.9837,11.8998,147.4215,20.2058
USC00306774,14124,734,1137,578.6667,1396.3333,0,447,-9.613,-3.6924,-10.896,-15.2395,-210.7423,-25.8956,28.8391,59.8714,31.8609,18.9332,218.3191,33.4724
USC00307633,11943.6667,576.6667,823.3333,453.6667,1201,0,372.3333,-10.5152,-3.7209,-11.9896,-16.4101,-233.6123,-28.4159,32.8417,66.9728,36.2212,21.7199,243.1763,37.9799
USC00307705,16404.3333,894.3333,1525,684.6667,1697,0,519.3333,-7.0579,-2.956,-7.9419,-11.0895,-153.9437,-18.7198,19.8871,42.554,22.0196,12.7667,158.4089,23.185
USC00307780,18463.6667,1109,1739.3333,879.6667,1892,0,659,-6.618,-2.9503,-7.4269,-10.1011,-144.05,-16.8365,17.1814,35.4384,19.037,11.3146,147.6009,20.3874
USC00308578,14855,714,1177,542.6667,1391.3333,0,399.6667,-9.0004,-3.9352,-10.1129,-13.6624,-164.2703,-22.3785,23.1033,47.4174,25.5849,15.5355,169.2008,27.309
USC00308586,11364.6667,495.6667,696,373.3333,1001.6667,0,293.3333,-8.8049,-3.2479,-10.0376,-13.5179,-160.0793,-22.6631,25.816,50.3791,28.4591,17.9305,167.6415,30.2253
USC00308631,16337,1026,1472.3333,798.6667,1646.6667,0,593,-6.6121,-2.9641,-7.4268,-9.9185,-140.0376,-16.1662,16.3978,32.6756,18.159,11.2498,143.4824,19.6111
USC00308944,16446.6667,926.6667,1287,725.3333,1545,0,520.6667,-7.2981,-3.2927,-8.1971,-10.8047,-133.7167,-17.4287,17.4505,34.217,19.3222,12.2693,137.3532,21.0652
USC00309000,19495.6667,1061.3333,1559,826.3333,1839.3333,0,596.3333,-7.588,-3.3685,-8.5355,-11.2767,-142.4634,-18.5172,18.6261,36.4851,20.6133,13.0278,146.5362,22.5901
USC00309047,6991.6667,433.3333,746.3333,327.6667,795,0.3333,261.3333,-6.8508,-2.8842,-7.6922,-11.0809,-175.5729,-17.9364,20.0943,44.9003,22.2694,12.4109,179.8813,22.2448
USC00309189,12804,722.6667,1031,560.6667,1191.3333,1.3333,422,-7.8015,-3.4556,-8.7844,-11.7616,-139.5767,-18.9889,19.8254,38.5883,21.9353,13.7184,144.0503,23.4625
USC00309292,12302.6667,669,957.3333,513,1255.3333,0,405.3333,-10.8319,-4.1889,-12.2871,-16.6575,-243.3781,-28.382,31.7033,64.2779,35.01,20.9901,251.8454,36.8493
USC00309516,8170.3333,530.3333,773.3333,426.6667,888.6667,0.6667,339.6667,-8.3203,-3.2368,-9.4212,-13.1319,-193.7273,-21.5957,24.6445,51.301,27.234,16.1599,200.0794,27.9478
USC00310090,11023,488.3333,723.6667,388,981,0,310,-12.56,-4.758,-14.2947,-19.3649,-225.414,-32.2365,36.5196,71.4491,40.2795,25.2345,235.8061,42.6286
USC00310506,13731.6667,730.6667,928.3333,585.3333,1164.6667,0.3333,435.6667,-11.0915,-4.7197,-12.573,-16.4041,-180.1012,-26.5127,28.1498,51.8076,31.0613,20.6885,187.5791,33.9905
USC00310674,9439.3333,506.6667,627.6667,401,838.6667,1,304.6667,-13.4625,-5.0824,-15.3584,-20.3325,-225.6234,-33.2658,37.9796,71.5819,41.8427,27.2781,236.9619,44.6043
USC00310901,8182,499,838,395.3333,921.3333,0,320.6667,-12.6676,-5.4757,-14.2066,-19.7519,-345.8351,-31.7091,34.1827,74.7619,37.8886,21.9114,352.8336,38.7075
USC00311055,12231,612,989,458.3333,1177,0,338.3333,-15.0879,-6.1487,-17.0481,-23.2347,-302.1463,-38.5024,41.8761,84.9386,46.2932,28.0772,312.4752,48.8313
USC00311677,13752,696.6667,1012.3333,526.3333,1351.6667,0,400,-11.3366,-4.4399,-12.8516,-17.5697,-231.8318,-29.4692,32.4461,65.3019,35.8326,21.9624,240.4038,38.0411
USC00311975,10082.6667,526.6667,849.3333,416,1041.3333,0,340.6667,-10.9157,-4.1586,-12.3522,-17.4078,-254.4196,-29.076,32.8839,70.7556,36.3508,21.24,262.7858,37.4422
USC00312200,15033.6667,734.6667,1181,541.3333,1398.6667,0,398,-10.5021,-4.4133,-11.8365,-16.3712,-202.3961,-27.1689,28.9336,59.3014,32.014,19.2068,209.1307,33.9035
USC00312515,10628,527.3333,682.6667,401.6667,939.3333,0,307.3333,-11.7403,-4.4872,-13.3772,-17.7537,-218.2343,-29.2885,33.0713,62.9732,36.4511,23.5166,227.8893,38.9434
USC00312635,11568.3333,493,627,367.6667,957.6667,1,254.3333,-13.4279,-4.8838,-15.4206,-20.0378,-223.3117,-33.7666,39.2519,70.246,43.1567,28.7819,236.3257,46.7807
USC00312719,11296.6667,549,779.6667,425.3333,1063.6667,0,324.3333,-12.4298,-4.7956,-14.1336,-18.9972,-240.3948,-32.0848,36.2218,70.8738,39.9646,24.576,250.5268,42.2169
USC00312732,9988.3333,517,724.3333,394.6667,938.3333,0,303,-11.999,-4.3709,-13.6727,-18.7795,-244.1461,-31.3008,36.1316,72.5379,39.8463,24.6813,254.6057,41.7603
USC00312740,9862.6667,508.6667,730.3333,394,879.6667,0,307.3333,-11.515,-4.4233,-13.0965,-17.7805,-208.6872,-29.1052,32.9751,64.2075,36.3743,23.0039,217.9698,38.3878
USC00312827,9464,435,491,347.6667,763.6667,1,257.3333,-12.3779,-4.6616,-14.1695,-18.2336,-194.6586,-29.7686,34.1336,61.4493,37.5489,25.4862,205.5369,40.6469
USC00313017,12200,640,813.3333,492,1112,0,365,-12.0092,-4.5004,-13.6835,-18.3368,-228.5497,-30.6289,34.5011,66.8163,38.0337,24.2285,238.5915,40.6707
USC00313228,8887.6667,420.6667,559.6667,321.3333,746,0,251,-12.6164,-5.1146,-14.3414,-19.0915,-208.9304,-30.7179,34.4896,64.2007,38.0382,24.6752,218.5865,40.374
USC00313555,12564,593,823.3333,458,1154.6667,0,352.3333,-11.3617,-4.288,-12.9321,-17.4839,-223.3049,-29.4678,33.1868,64.8972,36.6037,22.8154,232.7597,38.9227
USC00313638,11151,516.6667,792.3333,399,1024.3333,1.3333,308.3333,-12.3578,-4.6924,-14.058,-19.1969,-218.8738,-32.4312,36.9492,73.1885,40.7689,24.8559,229.2659,42.8233
USC00313969,12937.3333,600.6667,838.6667,461,1110,0,323.3333,-11.9178,-4.5348,-13.5834,-18.2389,-209.3441,-30.1877,33.7991,64.0808,37.2517,24.1577,219.2535,40.0972
USC00313976,14748,828.3333,1255,637,1535.6667,0,455.3333,-12.739,-5.2064,-14.3891,-19.7221,-289.2034,-33.1714,35.8072,73.1714,39.5919,23.7237,297.9717,41.9397
USC00314055,17305,1024.6667,1627,794,1715.6667,0,569,-16.8742,-7.5076,-18.9377,-26.3313,-349.2115,-42.927,44.0443,90.9805,48.8007,29.4477,358.3413,52.0569
USC00314063,11000.3333,502.6667,788,397.6667,1032.6667,0,315,-11.2388,-4.4122,-12.753,-17.1106,-213.8261,-28.9374,32.4277,64.3217,35.8021,21.6829,222.5526,37.6639
USC00314496,12648.3333,735.3333,964.3333,592,1200.3333,0,452.6667,-10.7558,-4.2705,-12.2252,-16.3447,-221.3411,-26.9368,29.73,56.3107,32.7929,21.0852,229.6401,35.2358
USC00314684,11144,535.6667,742.6667,412,967.3333,1,321.6667,-12.7025,-4.8013,-14.4693,-19.5269,-229.8915,-32.6956,37.1791,72.1411,40.9966,25.685,240.6291,43.4333
USC00314938,13591.6667,647.3333,991.6667,498.3333,1253.3333,0,367,-12.1483,-4.5578,-13.8127,-19.0755,-228.6133,-32.2308,36.2344,72.7407,39.9865,24.5138,238.7136,42.3311
USC00314970,9478,393,572.3333,295.3333,833,0,234.6667,-11.7985,-4.4839,-13.4173,-18.0465,-204.5849,-30.4049,34.8002,68.8621,38.3981,23.37,214.328,40.148
USC00314987,3224.6667,165.3333,259.3333,126,310,0,112,-11.126,-4.1672,-12.649,-17.6022,-185.8486,-27.5577,33.8988,68.9918,37.4162,22.5603,195.2604,36.9695
USC00315123,11382.3333,492,598,361.6667,947,0,254.6667,-12.5561,-4.6146,-14.3726,-18.8037,-219.3745,-31.5278,36.1867,66.844,39.827,26.1431,230.7868,42.9401
USC00315177,12427.3333,619,997.6667,464.3333,1233.6667,1.6667,365,-11.1737,-4.2067,-12.6774,-17.759,-229.903,-30.2693,34.2491,71.4533,37.8305,22.2764,239.06,39.4262
USC00315340,13301.6667,741.3333,1129.3333,569.6667,1352,0,432.6667,-12.7572,-5.129,-14.4322,-19.8123,-267.6816,-33.5352,36.8757,75.2677,40.7571,24.2221,277.0187,42.8722
USC00315356,13906,601.3333,803,454,1087.6667,0.3333,339.6667,-9.2981,-3.7133,-10.5906,-13.896,-136.3482,-22.7168,24.8563,45.4025,27.3874,18.3899,143.6081,29.9767
USC00315743,9903,473,619,356.6667,857,0,277.3333,-11.6056,-4.4767,-13.2229,-17.6813,-209.4159,-28.9983,32.9406,62.3246,36.3103,23.363,219.0109,38.5932
USC00315771,11559,536,715.6667,408,984.6667,0,300.6667,-11.9207,-4.1548,-13.6803,-18.5549,-215.1263,-31.0206,36.3816,68.1749,40.0295,26.1484,226.9367,42.8309
USC00315838,13950.3333,753.3333,1107,582.6667,1386,0,439,-11.9451,-4.615,-13.5564,-18.4557,-263.7725,-31.1756,34.4962,69.1761,38.0841,23.3512,273.0819,40.485
USC00315890,14569.3333,739.3333,1121,574.3333,1404,0,431,-10.9914,-4.2983,-12.4591,-17.0119,-225.627,-28.4864,31.171,62.7335,34.4235,21.2497,233.8502,36.7096
USC00315913,10054.3333,453.3333,656.6667,342,915,0,269,-11.5363,-4.4104,-13.1207,-17.7704,-216.4346,-29.8591,34.088,67.0767,37.6114,23.0013,225.9957,39.4202
USC00316001,16488.6667,643.6667,964.3333,473.3333,1231.6667,1,318.3333,-13.5486,-5.5959,-15.3761,-20.3775,-188.1196,-33.6204,35.9541,66.9706,39.6685,25.9284,197.8842,43.385
USC00316103,6404.6667,355.3333,528.3333,286.3333,621.3333,0.3333,228.3333,-13.1551,-5.3438,-14.9093,-20.302,-273.5287,-32.4462,37.1315,72.4652,41.007,25.3295,283.2934,42.211
USC00316256,11728,587,985,456,1196.3333,0,351,-11.4453,-4.5799,-12.9334,-17.8921,-261.7904,-29.8831,32.9402,68.5636,36.4211,21.5869,269.9352,38.0279
USC00316602,8346.6667,447.6667,635,347.6667,825.3333,0,275,-12.1782,-4.7578,-13.8142,-18.7252,-261.3905,-30.0466,33.7816,66.9955,37.2908,23.5964,270.4447,39.1008
USC00317079,13546.6667,627.6667,931.6667,485.6667,1310.6667,0,381.3333,-11.4547,-4.2998,-13.0141,-17.7579,-223.4515,-30.4826,34.2126,69.6733,37.7657,22.7067,232.8526,39.8837
USC00317097,12025.3333,538.6667,768,404,1041,0,310.6667,-11.6244,-4.3014,-13.2495,-18.0169,-205.4939,-30.086,34.1658,66.6494,37.6668,23.802,215.4681,40.0602
USC00317165,7101.6667,279,384.6667,196.6667,598.3333,1,160.6667,-12.9622,-4.4044,-14.8876,-19.8929,-205.57,-33.6468,41.099,78.2259,45.2259,28.3643,218.9578,47.0346
USC00317395,11719,535.3333,748,411,1047.3333,0,312.3333,-11.7876,-4.4867,-13.4078,-18.0724,-208.668,-30.2334,33.9951,66.6033,37.5003,23.4423,218.2474,39.8127
USC00317400,9732.6667,443,597.3333,346,837.6667,2,269.6667,-12.5605,-4.4106,-14.3587,-19.5374,-208.2092,-32.7469,38.3589,75.2351,42.2612,26.5405,219.9111,44.4488
USC00317516,10391,435.3333,597,317.6667,855.3333,0,231.3333,-12.0193,-4.5422,-13.727,-18.2471,-197.4283,-30.4979,35.0625,65.5494,38.6257,24.7165,208.0412,41.1107
USC00317615,11880.3333,452.6667,671,334.6667,972,0,249.3333,-12.0955,-4.249,-13.8569,-18.5802,-199.9067,-31.3727,36.4245,69.3322,40.095,25.8556,211.4454,42.9114
USC00317727,9240.6667,413,463.3333,316,788.6667,1.6667,234.3333,-12.788,-4.8108,-14.6277,-18.9868,-213.1419,-31.5893,36.5348,66.9463,40.2168,26.2771,224.5463,42.9937
USC00317845,10430.3333,501,774.3333,376.3333,997,0,292.3333,-12.1292,-4.6144,-13.7617,-19.0318,-243.3781,-31.8615,36.1213,74.3055,39.8905,23.9378,253.0557,41.539
USC00317924,10390.6667,521,828,400,1047.3333,0,327.3333,-11.0313,-4.2352,-12.4903,-17.5076,-234.0439,-29.2275,32.9853,69.6245,36.4539,21.5113,242.5352,37.7188
USC00317994,11477.6667,577.6667,810.3333,441.6667,1066.6667,0,336,-11.642,-4.4775,-13.2396,-18.0702,-217.8731,-30.3455,34.3639,67.4266,37.9166,23.3281,227.497,39.9693
USC00318113,11950,761.3333,1164.6667,614,1292.6667,1,472.3333,-11.7071,-4.3784,-13.2959,-19.154,-313.5653,-31.9802,36.5485,75.9335,40.3619,24.125,323.5039,41.9189
USC00318292,12736,595,828.3333,452.3333,1140,0,339.3333,-11.9132,-4.6052,-13.5486,-18.2158,-226.6808,-30.1999,33.5583,64.8129,37.0134,23.6067,236.1353,39.6543
USC00318500,13555.3333,648.3333,952.3333,482,1287.6667,0,371.3333,-11.503,-4.417,-13.0599,-17.7867,-219.2681,-30.5756,34.2066,68.9295,37.767,22.5942,228.5496,39.8571
USC00318744,13155.3333,815.3333,1366,623.6667,1469.3333,0,465,-13.3252,-5.5864,-14.9831,-21.1545,-338.4971,-35.6521,38.5638,83.9786,42.715,24.1214,347.0319,44.1869
USC00319100,9765.3333,504.3333,718,390.6667,914.3333,1,295,-12.408,-4.9152,-14.082,-18.818,-225.1468,-31.1121,34.8457,68.0758,38.4619,23.9073,234.5733,40.5385
USC00319147,15477.3333,779.3333,1206,610.3333,1485.6667,0,470,-10.0815,-4.1385,-11.3785,-15.5396,-191.887,-26.1907,28.0458,57.608,31.0172,18.5481,198.6345,32.9381
USC00319423,10739,515,838,401.3333,1021,0,307,-12.3386,-4.5868,-14.0504,-19.5637,-239.6462,-32.812,37.8268,75.5459,41.7312,25.4667,250.4455,43.6113
USC00319476,10244.6667,530.3333,928.6667,412,1082.6667,0,326.6667,-10.7796,-4.2699,-12.1778,-17.2892,-238.2985,-29.2319,33.0331,71.0537,36.5399,20.707,246.4253,37.3587
USC00320382,9130,852,1248,690.6667,1215.3333,0,513.3333,-4.074,-1.3033,-4.6604,-7.7079,-211.8577,-13.0848,16.444,36.9743,18.1547,10.0354,216.6958,17.9229
USC00320590,6044,585.3333,783.6667,481.3333,776,0,364.3333,-3.5723,-1.074,-4.116,-6.3306,-153.4154,-10.5464,13.6864,28.2689,15.0749,8.8988,157.8701,15.001
USC00320941,10465.6667,1145,1511.6667,961.6667,1489.6667,0,701.3333,-3.2029,-1.044,-3.6741,-5.6955,-200.03,-9.7168,12.0096,24.9143,13.2414,7.7092,203.742,13.4288
