"time","temperature","bin.start","bin.end","index.bin","n.points","n.NA","n.imputed","n.outliers","sd.temperature"
2020-07-01 18:27:30,28.93278,2020-07-01 18:25:00,2020-07-01 18:30:00,222,5,0,0,0,0.235939562176419
2020-07-01 18:32:30,28.73406,2020-07-01 18:30:00,2020-07-01 18:35:00,223,5,0,0,0,0.241866301910787
2020-07-01 18:37:30,28.91252,2020-07-01 18:35:00,2020-07-01 18:40:00,224,5,0,0,0,0.279477256677533
2020-07-01 18:42:30,28.95718,2020-07-01 18:40:00,2020-07-01 18:45:00,225,5,0,0,0,0.209194364168827
2020-07-01 18:47:30,29.10138,2020-07-01 18:45:00,2020-07-01 18:50:00,226,5,0,0,0,0.542933045595863
2020-07-01 18:52:30,29.65694,2020-07-01 18:50:00,2020-07-01 18:55:00,227,5,0,0,0,0.128942518200942
2020-07-01 18:57:30,28.84854,2020-07-01 18:55:00,2020-07-01 19:00:00,228,5,0,0,0,0.165090908289948
2020-07-01 19:02:30,29.50458,2020-07-01 19:00:00,2020-07-01 19:05:00,229,5,0,0,0,0.234177928080338
2020-07-01 19:07:30,29.98648,2020-07-01 19:05:00,2020-07-01 19:10:00,230,5,0,0,0,0.336632450901573
2020-07-01 19:12:30,29.69222,2020-07-01 19:10:00,2020-07-01 19:15:00,231,5,0,0,0,0.517960845045259
2020-07-01 19:17:30,29.87306,2020-07-01 19:15:00,2020-07-01 19:20:00,232,5,0,0,0,0.510374634949662
2020-07-01 19:22:30,29.5184,2020-07-01 19:20:00,2020-07-01 19:25:00,233,5,0,0,0,0.288773570466551
2020-07-01 19:27:30,29.59186,2020-07-01 19:25:00,2020-07-01 19:30:00,234,5,0,0,0,0.262154120700019
2020-07-01 19:32:30,29.93534,2020-07-01 19:30:00,2020-07-01 19:35:00,235,5,0,0,0,0.183742436579033
2020-07-01 19:37:30,30.20338,2020-07-01 19:35:00,2020-07-01 19:40:00,236,5,0,0,0,0.471702906499419
2020-07-01 19:42:30,29.73584,2020-07-01 19:40:00,2020-07-01 19:45:00,237,5,0,0,0,0.36661586572324
2020-07-01 19:47:30,30.08454,2020-07-01 19:45:00,2020-07-01 19:50:00,238,5,0,0,0,0.580335939779712
2020-07-01 19:52:30,29.9601,2020-07-01 19:50:00,2020-07-01 19:55:00,239,5,0,0,0,0.265437224216952
2020-07-01 19:57:30,29.83908,2020-07-01 19:55:00,2020-07-01 20:00:00,240,5,0,0,0,0.176254679370506
2020-07-01 20:02:30,29.5068,2020-07-01 20:00:00,2020-07-01 20:05:00,241,5,0,0,0,0.236752254477122
2020-07-01 20:07:30,30.1158,2020-07-01 20:05:00,2020-07-01 20:10:00,242,5,0,0,0,0.211428888754588
2020-07-01 20:12:30,29.86938,2020-07-01 20:10:00,2020-07-01 20:15:00,243,5,0,0,0,0.263816710994584
2020-07-01 20:17:30,30.5711,2020-07-01 20:15:00,2020-07-01 20:20:00,244,5,0,0,0,0.385381181429503
2020-07-01 20:22:30,30.20724,2020-07-01 20:20:00,2020-07-01 20:25:00,245,5,0,0,0,0.424827556780396
2020-07-01 20:27:30,30.15864,2020-07-01 20:25:00,2020-07-01 20:30:00,246,5,0,0,0,0.374629494300702
2020-07-01 20:32:30,30.10044,2020-07-01 20:30:00,2020-07-01 20:35:00,247,5,0,0,0,0.262269361535045
2020-07-01 20:37:30,30.52512,2020-07-01 20:35:00,2020-07-01 20:40:00,248,5,0,0,0,0.307390609811035
2020-07-01 20:42:30,30.61462,2020-07-01 20:40:00,2020-07-01 20:45:00,249,5,0,0,0,0.416971937904699
2020-07-01 20:47:30,30.2663,2020-07-01 20:45:00,2020-07-01 20:50:00,250,5,0,0,0,0.0916954197329407
2020-07-01 20:52:30,30.1373,2020-07-01 20:50:00,2020-07-01 20:55:00,251,5,0,0,0,0.356599221816313
2020-07-01 20:57:30,30.97938,2020-07-01 20:55:00,2020-07-01 21:00:00,252,5,0,0,0,0.347791564015
2020-07-01 21:02:30,30.78604,2020-07-01 21:00:00,2020-07-01 21:05:00,253,5,0,0,0,0.247040083792084
2020-07-01 21:07:30,30.70516,2020-07-01 21:05:00,2020-07-01 21:10:00,254,5,0,0,0,0.256120817193762
2020-07-01 21:12:30,30.48124,2020-07-01 21:10:00,2020-07-01 21:15:00,255,5,0,0,0,0.405462116602772
2020-07-01 21:17:30,31.13524,2020-07-01 21:15:00,2020-07-01 21:20:00,256,5,0,0,0,0.238626366942129
2020-07-01 21:22:30,31.31394,2020-07-01 21:20:00,2020-07-01 21:25:00,257,5,0,0,0,0.609802864047063
2020-07-01 21:27:30,31.16148,2020-07-01 21:25:00,2020-07-01 21:30:00,258,5,0,0,0,0.478635191978191
2020-07-01 21:32:30,31.44398,2020-07-01 21:30:00,2020-07-01 21:35:00,259,5,0,0,0,0.418151117420485
2020-07-01 21:37:30,30.94836,2020-07-01 21:35:00,2020-07-01 21:40:00,260,5,0,0,0,0.347038172251987
2020-07-01 21:42:30,30.77718,2020-07-01 21:40:00,2020-07-01 21:45:00,261,5,0,0,0,0.200097881048252
2020-07-01 21:47:30,30.54172,2020-07-01 21:45:00,2020-07-01 21:50:00,262,5,0,0,0,0.099558786653917
2020-07-01 21:52:30,31.00544,2020-07-01 21:50:00,2020-07-01 21:55:00,263,5,0,0,0,0.251193765846209
2020-07-01 21:57:30,31.25074,2020-07-01 21:55:00,2020-07-01 22:00:00,264,5,0,0,0,0.457379665048633
2020-07-01 22:02:30,31.0083,2020-07-01 22:00:00,2020-07-01 22:05:00,265,5,0,0,0,0.228507778861027
2020-07-01 22:07:30,31.59526,2020-07-01 22:05:00,2020-07-01 22:10:00,266,5,0,0,0,0.190323416846167
2020-07-01 22:12:30,30.72898,2020-07-01 22:10:00,2020-07-01 22:15:00,267,5,0,0,0,0.582474194278167
2020-07-01 22:17:30,30.98866,2020-07-01 22:15:00,2020-07-01 22:20:00,268,5,0,0,0,0.153135309448867
2020-07-01 22:22:30,31.31298,2020-07-01 22:20:00,2020-07-01 22:25:00,269,5,0,0,0,0.257867741293865
2020-07-01 22:27:30,31.54874,2020-07-01 22:25:00,2020-07-01 22:30:00,270,5,0,0,0,0.363076593847634
2020-07-01 22:32:30,30.99926,2020-07-01 22:30:00,2020-07-01 22:35:00,271,5,0,0,0,0.240760873067033
2020-07-01 22:37:30,30.8267,2020-07-01 22:35:00,2020-07-01 22:40:00,272,5,0,0,0,0.157272009588484
2020-07-01 22:42:30,31.1553,2020-07-01 22:40:00,2020-07-01 22:45:00,273,5,0,0,0,0.290448403335258
2020-07-01 22:47:30,30.95922,2020-07-01 22:45:00,2020-07-01 22:50:00,274,5,0,0,0,0.239976357168784
2020-07-01 22:52:30,31.2813,2020-07-01 22:50:00,2020-07-01 22:55:00,275,5,0,0,0,0.246172734071017
2020-07-01 22:57:30,31.38994,2020-07-01 22:55:00,2020-07-01 23:00:00,276,5,0,0,0,0.343433964540492
2020-07-01 23:02:30,31.59276,2020-07-01 23:00:00,2020-07-01 23:05:00,277,5,0,0,0,0.177284271721999
2020-07-01 23:07:30,31.76912,2020-07-01 23:05:00,2020-07-01 23:10:00,278,5,0,0,0,0.184731689214384
2020-07-01 23:12:30,31.63028,2020-07-01 23:10:00,2020-07-01 23:15:00,279,5,0,0,0,0.306115357340986
2020-07-01 23:17:30,31.54852,2020-07-01 23:15:00,2020-07-01 23:20:00,280,5,0,0,0,0.177531932338945
2020-07-01 23:22:30,31.34286,2020-07-01 23:20:00,2020-07-01 23:25:00,281,5,0,0,0,0.195650371837112
2020-07-01 23:27:30,31.4267,2020-07-01 23:25:00,2020-07-01 23:30:00,282,5,0,0,0,0.434700465838261
2020-07-01 23:32:30,31.62966,2020-07-01 23:30:00,2020-07-01 23:35:00,283,5,0,0,0,0.299977620831954
2020-07-01 23:37:30,31.69104,2020-07-01 23:35:00,2020-07-01 23:40:00,284,5,0,0,0,0.147683793965351
2020-07-01 23:42:30,31.45674,2020-07-01 23:40:00,2020-07-01 23:45:00,285,5,0,0,0,0.184696867867325
2020-07-01 23:47:30,32.03022,2020-07-01 23:45:00,2020-07-01 23:50:00,286,5,0,0,0,0.0158383079904387
2020-07-01 23:52:30,31.54832,2020-07-01 23:50:00,2020-07-01 23:55:00,287,5,0,0,0,0.235850475937615
2020-07-01 23:57:30,31.48382,2020-07-01 23:55:00,2020-07-02 00:00:00,288,5,0,0,0,0.235894292003855
2020-07-02 00:02:30,31.73706,2020-07-02 00:00:00,2020-07-02 00:05:00,289,5,0,0,0,0.221452496034703
2020-07-02 00:07:30,32.01088,2020-07-02 00:05:00,2020-07-02 00:10:00,290,5,0,0,0,0.408138661486509
2020-07-02 00:12:30,31.51964,2020-07-02 00:10:00,2020-07-02 00:15:00,291,5,0,0,0,0.275496230464231
2020-07-02 00:17:30,31.39818,2020-07-02 00:15:00,2020-07-02 00:20:00,292,5,0,0,0,0.292715624796491
2020-07-02 00:22:30,31.44344,2020-07-02 00:20:00,2020-07-02 00:25:00,293,5,0,0,0,0.210952075126082
2020-07-02 00:27:30,31.4157,2020-07-02 00:25:00,2020-07-02 00:30:00,294,5,0,0,0,0.17715469228897
2020-07-02 00:32:30,31.4135,2020-07-02 00:30:00,2020-07-02 00:35:00,295,5,0,0,0,0.123729725611916
2020-07-02 00:37:30,31.4353,2020-07-02 00:35:00,2020-07-02 00:40:00,296,5,0,0,0,0.218708813265493
2020-07-02 00:42:30,31.8468,2020-07-02 00:40:00,2020-07-02 00:45:00,297,5,0,0,0,0.270072175538317
2020-07-02 00:47:30,31.88834,2020-07-02 00:45:00,2020-07-02 00:50:00,298,5,0,0,0,0.209244433617717
2020-07-02 00:52:30,31.3428,2020-07-02 00:50:00,2020-07-02 00:55:00,299,5,0,0,0,0.345001159418341
2020-07-02 00:57:30,31.3044,2020-07-02 00:55:00,2020-07-02 01:00:00,300,5,0,0,0,0.147269701568245
2020-07-02 01:02:30,31.70786,2020-07-02 01:00:00,2020-07-02 01:05:00,301,5,0,0,0,0.156504035091752
2020-07-02 01:07:30,31.33746,2020-07-02 01:05:00,2020-07-02 01:10:00,302,5,0,0,0,0.251375720784645
2020-07-02 01:12:30,31.34038,2020-07-02 01:10:00,2020-07-02 01:15:00,303,5,0,0,0,0.200689404304262
2020-07-02 01:17:30,31.20416,2020-07-02 01:15:00,2020-07-02 01:20:00,304,5,0,0,0,0.119323312894002
2020-07-02 01:22:30,31.23426,2020-07-02 01:20:00,2020-07-02 01:25:00,305,5,0,0,0,0.0565621162970417
2020-07-02 01:27:30,31.44818,2020-07-02 01:25:00,2020-07-02 01:30:00,306,5,0,0,0,0.0395145163199547
2020-07-02 01:32:30,31.19274,2020-07-02 01:30:00,2020-07-02 01:35:00,307,5,0,0,0,0.152645546937996
2020-07-02 01:37:30,31.24004,2020-07-02 01:35:00,2020-07-02 01:40:00,308,5,0,0,0,0.159815762676902
2020-07-02 01:42:30,31.35342,2020-07-02 01:40:00,2020-07-02 01:45:00,309,5,0,0,0,0.216878876334234
2020-07-02 01:47:30,31.24468,2020-07-02 01:45:00,2020-07-02 01:50:00,310,5,0,0,0,0.0536521854168131
2020-07-02 01:52:30,30.98874,2020-07-02 01:50:00,2020-07-02 01:55:00,311,5,0,0,0,0.054847999051926
2020-07-02 01:57:30,30.98474,2020-07-02 01:55:00,2020-07-02 02:00:00,312,5,0,0,0,0.0984757228965603
2020-07-02 02:02:30,30.9435,2020-07-02 02:00:00,2020-07-02 02:05:00,313,5,0,0,0,0.111081569128277
2020-07-02 02:07:30,30.84592,2020-07-02 02:05:00,2020-07-02 02:10:00,314,5,0,0,0,0.0323870653193522
2020-07-02 02:12:30,30.83988,2020-07-02 02:10:00,2020-07-02 02:15:00,315,5,0,0,0,0.0525879929261422
2020-07-02 02:17:30,30.87486,2020-07-02 02:15:00,2020-07-02 02:20:00,316,5,0,0,0,0.0438019748413244
2020-07-02 02:22:30,30.81958,2020-07-02 02:20:00,2020-07-02 02:25:00,317,5,0,0,0,0.0172908068059308
2020-07-02 02:27:30,30.74048,2020-07-02 02:25:00,2020-07-02 02:30:00,318,5,0,0,0,0.041993475683729
2020-07-02 02:32:30,30.57044,2020-07-02 02:30:00,2020-07-02 02:35:00,319,5,0,0,0,0.0250486127360374
2020-07-02 02:37:30,30.23582,2020-07-02 02:35:00,2020-07-02 02:40:00,320,5,0,0,0,0.205505345429262
2020-07-02 02:42:30,29.96192,2020-07-02 02:40:00,2020-07-02 02:45:00,321,5,0,0,0,0.0495000707070196
2020-07-02 02:47:30,29.81748,2020-07-02 02:45:00,2020-07-02 02:50:00,322,5,0,0,0,0.0522662606276741
2020-07-02 02:52:30,29.69226,2020-07-02 02:50:00,2020-07-02 02:55:00,323,5,0,0,0,0.0413907960783554
2020-07-02 02:57:30,29.50812,2020-07-02 02:55:00,2020-07-02 03:00:00,324,5,0,0,0,0.0663103461007408
2020-07-02 03:02:30,29.31916,2020-07-02 03:00:00,2020-07-02 03:05:00,325,5,0,0,0,0.0556944611249631
2020-07-02 03:07:30,29.13782,2020-07-02 03:05:00,2020-07-02 03:10:00,326,5,0,0,0,0.0565093532081196
2020-07-02 03:12:30,28.9067,2020-07-02 03:10:00,2020-07-02 03:15:00,327,5,0,0,0,0.101799950884075
2020-07-02 03:17:30,28.676,2020-07-02 03:15:00,2020-07-02 03:20:00,328,5,0,0,0,0.0696912835295777
2020-07-02 03:22:30,28.546,2020-07-02 03:20:00,2020-07-02 03:25:00,329,5,0,0,0,0.0438378831605721
2020-07-02 03:27:30,28.37072,2020-07-02 03:25:00,2020-07-02 03:30:00,330,5,0,0,0,0.0445660969796555
2020-07-02 03:32:30,28.23158,2020-07-02 03:30:00,2020-07-02 03:35:00,331,5,0,0,0,0.0425771300113101
2020-07-02 03:37:30,28.06974,2020-07-02 03:35:00,2020-07-02 03:40:00,332,5,0,0,0,0.0572603964359317
2020-07-02 03:42:30,27.92886,2020-07-02 03:40:00,2020-07-02 03:45:00,333,5,0,0,0,0.0691273679522097
2020-07-02 03:47:30,27.83552,2020-07-02 03:45:00,2020-07-02 03:50:00,334,5,0,0,0,0.0250227296672449
2020-07-02 03:52:30,27.71894,2020-07-02 03:50:00,2020-07-02 03:55:00,335,5,0,0,0,0.0646804298068593
2020-07-02 03:57:30,27.5662,2020-07-02 03:55:00,2020-07-02 04:00:00,336,5,0,0,0,0.0344657801304433
2020-07-02 04:02:30,27.4348,2020-07-02 04:00:00,2020-07-02 04:05:00,337,5,0,0,0,0.0439520761739414
2020-07-02 04:07:30,27.32692,2020-07-02 04:05:00,2020-07-02 04:10:00,338,5,0,0,0,0.0572709088455903
2020-07-02 04:12:30,27.19118,2020-07-02 04:10:00,2020-07-02 04:15:00,339,5,0,0,0,0.0700806820743056
2020-07-02 04:17:30,26.97406,2020-07-02 04:15:00,2020-07-02 04:20:00,340,5,0,0,0,0.0725776342959721
2020-07-02 04:22:30,26.85992,2020-07-02 04:20:00,2020-07-02 04:25:00,341,5,0,0,0,0.077107859521582
2020-07-02 04:27:30,26.64032,2020-07-02 04:25:00,2020-07-02 04:30:00,342,5,0,0,0,0.0464687744619971
2020-07-02 04:32:30,26.56212,2020-07-02 04:30:00,2020-07-02 04:35:00,343,5,0,0,0,0.0241966319970355
2020-07-02 04:37:30,26.52412,2020-07-02 04:35:00,2020-07-02 04:40:00,344,5,0,0,0,0.0463786265428381
2020-07-02 04:42:30,26.50666,2020-07-02 04:40:00,2020-07-02 04:45:00,345,5,0,0,0,0.0355104632467666
2020-07-02 04:47:30,26.58926,2020-07-02 04:45:00,2020-07-02 04:50:00,346,5,0,0,0,0.00907044651602121
2020-07-02 04:52:30,26.72132,2020-07-02 04:50:00,2020-07-02 04:55:00,347,5,0,0,0,0.0399111763795551
2020-07-02 04:57:30,26.69592,2020-07-02 04:55:00,2020-07-02 05:00:00,348,5,0,0,0,0.0225234766410521
2020-07-02 05:02:30,26.64608,2020-07-02 05:00:00,2020-07-02 05:05:00,349,5,0,0,0,0.0310449190689881
2020-07-02 05:07:30,26.59572,2020-07-02 05:05:00,2020-07-02 05:10:00,350,5,0,0,0,0.0192612824079815
2020-07-02 05:12:30,26.47864,2020-07-02 05:10:00,2020-07-02 05:15:00,351,5,0,0,0,0.0186765360814049
2020-07-02 05:17:30,26.38748,2020-07-02 05:15:00,2020-07-02 05:20:00,352,5,0,0,0,0.0699852627343782
2020-07-02 05:22:30,26.27172,2020-07-02 05:20:00,2020-07-02 05:25:00,353,5,0,0,0,0.0460149106268825
2020-07-02 05:27:30,26.31132,2020-07-02 05:25:00,2020-07-02 05:30:00,354,5,0,0,0,0.0241163222735153
2020-07-02 05:32:30,26.31594,2020-07-02 05:30:00,2020-07-02 05:35:00,355,5,0,0,0,0.0402550990558957
2020-07-02 05:37:30,26.3844,2020-07-02 05:35:00,2020-07-02 05:40:00,356,5,0,0,0,0.029115202214651
2020-07-02 05:42:30,26.27754,2020-07-02 05:40:00,2020-07-02 05:45:00,357,5,0,0,0,0.0491143868942699
2020-07-02 05:47:30,26.33188,2020-07-02 05:45:00,2020-07-02 05:50:00,358,5,0,0,0,0.063230506877614
2020-07-02 05:52:30,26.42508,2020-07-02 05:50:00,2020-07-02 05:55:00,359,5,0,0,0,0.0301723714679503
2020-07-02 05:57:30,26.36096,2020-07-02 05:55:00,2020-07-02 06:00:00,360,5,0,0,0,0.0875217287306409
2020-07-02 06:02:30,26.09868,2020-07-02 06:00:00,2020-07-02 06:05:00,361,5,0,0,0,0.126259304607622
2020-07-02 06:07:30,25.60228,2020-07-02 06:05:00,2020-07-02 06:10:00,362,5,0,0,0,0.229134015370918
2020-07-02 06:12:30,25.46426,2020-07-02 06:10:00,2020-07-02 06:15:00,363,5,0,0,0,0.11702791547319
2020-07-02 06:17:30,24.7948,2020-07-02 06:15:00,2020-07-02 06:20:00,364,5,0,0,0,0.313015438916358
2020-07-02 06:22:30,24.49766,2020-07-02 06:20:00,2020-07-02 06:25:00,365,5,0,0,0,0.171821238500948
2020-07-02 06:27:30,25.06636,2020-07-02 06:25:00,2020-07-02 06:30:00,366,5,0,0,0,0.172575847093385
2020-07-02 06:32:30,24.53324,2020-07-02 06:30:00,2020-07-02 06:35:00,367,5,0,0,0,0.182964376314079
2020-07-02 06:37:30,24.82378,2020-07-02 06:35:00,2020-07-02 06:40:00,368,5,0,0,0,0.248002534261246
2020-07-02 06:42:30,25.03464,2020-07-02 06:40:00,2020-07-02 06:45:00,369,5,0,0,0,0.133804121760132
2020-07-02 06:47:30,24.99722,2020-07-02 06:45:00,2020-07-02 06:50:00,370,5,0,0,0,0.140467138505773
2020-07-02 06:52:30,24.7878,2020-07-02 06:50:00,2020-07-02 06:55:00,371,5,0,0,0,0.112109343945989
2020-07-02 06:57:30,25.01258,2020-07-02 06:55:00,2020-07-02 07:00:00,372,5,0,0,0,0.12474641077001
2020-07-02 07:02:30,24.98636,2020-07-02 07:00:00,2020-07-02 07:05:00,373,5,0,0,0,0.138827259571023
2020-07-02 07:07:30,24.90126,2020-07-02 07:05:00,2020-07-02 07:10:00,374,5,0,0,0,0.0920019184582593
2020-07-02 07:12:30,24.72514,2020-07-02 07:10:00,2020-07-02 07:15:00,375,5,0,0,0,0.0870415303174303
2020-07-02 07:17:30,24.66016,2020-07-02 07:15:00,2020-07-02 07:20:00,376,5,0,0,0,0.0356239806871718
2020-07-02 07:22:30,24.62072,2020-07-02 07:20:00,2020-07-02 07:25:00,377,5,0,0,0,0.263556449361422
2020-07-02 07:27:30,24.4654,2020-07-02 07:25:00,2020-07-02 07:30:00,378,5,0,0,0,0.0937604127550635
2020-07-02 07:32:30,25.31266,2020-07-02 07:30:00,2020-07-02 07:35:00,379,5,0,0,0,0.221604000415155
2020-07-02 07:37:30,25.55988,2020-07-02 07:35:00,2020-07-02 07:40:00,380,5,0,0,0,0.180113261588367
2020-07-02 07:42:30,25.14766,2020-07-02 07:40:00,2020-07-02 07:45:00,381,5,0,0,0,0.0987281266914344
2020-07-02 07:47:30,25.3787,2020-07-02 07:45:00,2020-07-02 07:50:00,382,5,0,0,0,0.199451798688305
2020-07-02 07:52:30,25.90868,2020-07-02 07:50:00,2020-07-02 07:55:00,383,5,0,0,0,0.166879363613359
2020-07-02 07:57:30,25.9289,2020-07-02 07:55:00,2020-07-02 08:00:00,384,5,0,0,0,0.204939259294066
2020-07-02 08:02:30,25.32634,2020-07-02 08:00:00,2020-07-02 08:05:00,385,5,0,0,0,0.333869425075133
2020-07-02 08:07:30,24.18786,2020-07-02 08:05:00,2020-07-02 08:10:00,386,5,0,0,0,0.265923716505316
2020-07-02 08:12:30,24.77526,2020-07-02 08:10:00,2020-07-02 08:15:00,387,5,0,0,0,0.199864261437607
2020-07-02 08:17:30,24.47576,2020-07-02 08:15:00,2020-07-02 08:20:00,388,5,0,0,0,0.0731861189024255
2020-07-02 08:22:30,24.6149,2020-07-02 08:20:00,2020-07-02 08:25:00,389,5,0,0,0,0.117582247809778
2020-07-02 08:27:30,24.88482,2020-07-02 08:25:00,2020-07-02 08:30:00,390,5,0,0,0,0.0647338937497187
2020-07-02 08:32:30,24.94302,2020-07-02 08:30:00,2020-07-02 08:35:00,391,5,0,0,0,0.219039795471051
2020-07-02 08:37:30,25.1458,2020-07-02 08:35:00,2020-07-02 08:40:00,392,5,0,0,0,0.0627498605576135
2020-07-02 08:42:30,24.98478,2020-07-02 08:40:00,2020-07-02 08:45:00,393,5,0,0,0,0.255996019500304
2020-07-02 08:47:30,23.77074,2020-07-02 08:45:00,2020-07-02 08:50:00,394,5,0,0,0,0.368200418250713
2020-07-02 08:52:30,23.16642,2020-07-02 08:50:00,2020-07-02 08:55:00,395,5,0,0,0,0.180005436029026
2020-07-02 08:57:30,23.31542,2020-07-02 08:55:00,2020-07-02 09:00:00,396,5,0,0,0,0.0448742353695314
2020-07-02 09:02:30,23.2417,2020-07-02 09:00:00,2020-07-02 09:05:00,397,5,0,0,0,0.125141999344744
2020-07-02 09:07:30,23.02544,2020-07-02 09:05:00,2020-07-02 09:10:00,398,5,0,0,0,0.0464825020841181
2020-07-02 09:12:30,23.12646,2020-07-02 09:10:00,2020-07-02 09:15:00,399,5,0,0,0,0.0193803508740164
2020-07-02 09:17:30,23.10726,2020-07-02 09:15:00,2020-07-02 09:20:00,400,5,0,0,0,0.0394673029227995
2020-07-02 09:22:30,23.04782,2020-07-02 09:20:00,2020-07-02 09:25:00,401,5,0,0,0,0.0373868559790734
2020-07-02 09:27:30,22.9461,2020-07-02 09:25:00,2020-07-02 09:30:00,402,5,0,0,0,0.0387215702160957
2020-07-02 09:32:30,22.94374,2020-07-02 09:30:00,2020-07-02 09:35:00,403,5,0,0,0,0.0328192474014861
2020-07-02 09:37:30,22.85722,2020-07-02 09:35:00,2020-07-02 09:40:00,404,5,0,0,0,0.0548558747993327
2020-07-02 09:42:30,22.87064,2020-07-02 09:40:00,2020-07-02 09:45:00,405,5,0,0,0,0.0361614850358767
2020-07-02 09:47:30,22.88112,2020-07-02 09:45:00,2020-07-02 09:50:00,406,5,0,0,0,0.0429381764866652
2020-07-02 09:52:30,22.85434,2020-07-02 09:50:00,2020-07-02 09:55:00,407,5,0,0,0,0.0503248745651694
2020-07-02 09:57:30,22.79064,2020-07-02 09:55:00,2020-07-02 10:00:00,408,5,0,0,0,0.0708437576643138
2020-07-02 10:02:30,22.77142,2020-07-02 10:00:00,2020-07-02 10:05:00,409,5,0,0,0,0.0325938184323352
2020-07-02 10:07:30,22.63394,2020-07-02 10:05:00,2020-07-02 10:10:00,410,5,0,0,0,0.0611262055095843
2020-07-02 10:12:30,22.67328,2020-07-02 10:10:00,2020-07-02 10:15:00,411,5,0,0,0,0.0325230226147577
2020-07-02 10:17:30,22.67386,2020-07-02 10:15:00,2020-07-02 10:20:00,412,5,0,0,0,0.0417653923721547
2020-07-02 10:22:30,22.60328,2020-07-02 10:20:00,2020-07-02 10:25:00,413,5,0,0,0,0.0389603259739952
2020-07-02 10:27:30,22.70276,2020-07-02 10:25:00,2020-07-02 10:30:00,414,5,0,0,0,0.0840348320638531
2020-07-02 10:32:30,22.74698,2020-07-02 10:30:00,2020-07-02 10:35:00,415,5,0,0,0,0.0426183293900636
2020-07-02 10:37:30,22.60878,2020-07-02 10:35:00,2020-07-02 10:40:00,416,5,0,0,0,0.068913547289338
2020-07-02 10:42:30,22.3716,2020-07-02 10:40:00,2020-07-02 10:45:00,417,5,0,0,0,0.13516134802524
2020-07-02 10:47:30,22.28428,2020-07-02 10:45:00,2020-07-02 10:50:00,418,5,0,0,0,0.07811406403459
2020-07-02 10:52:30,22.03882,2020-07-02 10:50:00,2020-07-02 10:55:00,419,5,0,0,0,0.119752732745436
2020-07-02 10:57:30,21.90912,2020-07-02 10:55:00,2020-07-02 11:00:00,420,5,0,0,0,0.119133232139483
2020-07-02 11:02:30,21.70862,2020-07-02 11:00:00,2020-07-02 11:05:00,421,5,0,0,0,0.0445384889730227
2020-07-02 11:07:30,21.60064,2020-07-02 11:05:00,2020-07-02 11:10:00,422,5,0,0,0,0.0175591286799767
2020-07-02 11:12:30,21.5908,2020-07-02 11:10:00,2020-07-02 11:15:00,423,5,0,0,0,0.0212693441365736
2020-07-02 11:17:30,21.45028,2020-07-02 11:15:00,2020-07-02 11:20:00,424,5,0,0,0,0.0244874866003027
2020-07-02 11:22:30,21.33652,2020-07-02 11:20:00,2020-07-02 11:25:00,425,5,0,0,0,0.0730368194816824
2020-07-02 11:27:30,21.23376,2020-07-02 11:25:00,2020-07-02 11:30:00,426,5,0,0,0,0.0321784555253982
2020-07-02 11:32:30,21.23626,2020-07-02 11:30:00,2020-07-02 11:35:00,427,5,0,0,0,0.0582655386999894
2020-07-02 11:37:30,21.15536,2020-07-02 11:35:00,2020-07-02 11:40:00,428,5,0,0,0,0.0502701999200322
2020-07-02 11:42:30,21.26026,2020-07-02 11:40:00,2020-07-02 11:45:00,429,5,0,0,0,0.0476370444087367
2020-07-02 11:47:30,21.32308,2020-07-02 11:45:00,2020-07-02 11:50:00,430,5,0,0,0,0.0466652654551535
2020-07-02 11:52:30,21.24804,2020-07-02 11:50:00,2020-07-02 11:55:00,431,5,0,0,0,0.212540767854075
2020-07-02 11:57:30,20.94184,2020-07-02 11:55:00,2020-07-02 12:00:00,432,5,0,0,0,0.0190538185149335
2020-07-02 12:02:30,20.9698,2020-07-02 12:00:00,2020-07-02 12:05:00,433,5,0,0,0,0.0396677450833785
2020-07-02 12:07:30,20.93252,2020-07-02 12:05:00,2020-07-02 12:10:00,434,5,0,0,0,0.0465851585808183
2020-07-02 12:12:30,20.93418,2020-07-02 12:10:00,2020-07-02 12:15:00,435,5,0,0,0,0.0400883648955654
2020-07-02 12:17:30,20.82634,2020-07-02 12:15:00,2020-07-02 12:20:00,436,5,0,0,0,0.111317487395288
2020-07-02 12:22:30,20.68108,2020-07-02 12:20:00,2020-07-02 12:25:00,437,5,0,0,0,0.0738857361065046
2020-07-02 12:27:30,20.85222,2020-07-02 12:25:00,2020-07-02 12:30:00,438,5,0,0,0,0.0703397611596743
2020-07-02 12:32:30,20.81874,2020-07-02 12:30:00,2020-07-02 12:35:00,439,5,0,0,0,0.0835421330826544
2020-07-02 12:37:30,20.6603,2020-07-02 12:35:00,2020-07-02 12:40:00,440,5,0,0,0,0.0586364221282292
2020-07-02 12:42:30,20.5386,2020-07-02 12:40:00,2020-07-02 12:45:00,441,5,0,0,0,0.0658605724238714
2020-07-02 12:47:30,20.4647,2020-07-02 12:45:00,2020-07-02 12:50:00,442,5,0,0,0,0.0573725979889351
2020-07-02 12:52:30,20.47152,2020-07-02 12:50:00,2020-07-02 12:55:00,443,5,0,0,0,0.0655851126399892
2020-07-02 12:57:30,20.5875,2020-07-02 12:55:00,2020-07-02 13:00:00,444,5,0,0,0,0.0576859168255128
