"lambda3","lambda4","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
4.4,12.4,1.12470151647925,3.642513641211,0.547970391612445,1.17730909792051,2.45717886590824,1.19716753255135,2.4771472258394,1.19764397420723,2.47762372840179
4.4,12.8,1.15360353955884,3.6767847378959,0.558439144407578,1.14919539296055,2.46883347208588,1.16914251648243,2.48889654378072,1.16962121488531,2.4893753064385
4.2,14.6,1.20188140109375,3.63068753112311,0.581177751683081,0.9354571530672,2.31823340892449,0.953735789338101,2.33664366103818,0.954174978700459,2.33708292338917
4.2,15,1.21530192870425,3.64765117505217,0.587260309333534,0.913540681675115,2.32265585977944,0.931849140566195,2.3411012327949,0.93228916494979,2.34154133311866
4.2,16,1.24344593352869,3.67641249089201,0.599136729815397,0.862028205029889,2.33130269743202,0.880392166081736,2.34981673931961,0.880833821541748,2.35025847805929
4,21.6,1.29320631070201,3.65031382504358,0.624204808923512,0.586170858147767,2.16768541620199,0.602786450861769,2.184503836722,0.603187565694362,2.18490506437011
4,22.4,1.29656446424514,3.64535620700034,0.628820079437949,0.565474908060379,2.16828633003066,0.582085960943869,2.1851094128607,0.582487181842907,2.18551075173494
4,27.4,1.32891885116687,3.69380599430786,0.646255881556617,0.462421225874006,2.16987381233908,0.478987385341405,2.18670921196787,0.47938886791502,2.18711084467708
6.6,6.8,0.0462403012021062,3.73353715170413,0.0248882524195758,2.87504332314063,2.93379434385783,2.90525682653351,2.96401201862931,2.90597897570046,2.96473417010407
6,7.6,0.385975012664077,3.74973180434122,0.193462614665129,2.60138169142911,3.0555724818201,2.63093770380091,3.08516115410983,2.63164451905731,3.08586798743677
5.8,7.8,0.471808977711594,3.72187280408904,0.238589140002512,2.46136191498364,3.00970172557134,2.48985979529168,3.03823897464406,2.49054139781418,3.03892059894907
5.6,8,0.548502390254508,3.7023385015539,0.276766572611031,2.3125114349094,2.94359716054476,2.33978855513806,2.97091950581381,2.3404410479052,2.9715720236037
5.4,8.4,0.657659286104578,3.70134532219011,0.330982032761106,2.15724618672078,2.91170391397569,2.18364194161396,2.93815438373893,2.18427352161466,2.93878599401571
5.4,8.8,0.731596034141849,3.76040497547981,0.36932639806967,2.14877359807529,3.00761157932058,2.17603135884328,3.0349333814903,2.17668374020735,3.03558579829745
5.2,9,0.789066505393343,3.71832053430441,0.392792845612027,1.98050526057047,2.8835185350943,2.00606814572897,2.909148554663,2.00668004478093,2.90976049086983
5.2,9.2,0.818634141401339,3.74260419778197,0.408746870554996,1.97033935973294,2.91981645218136,1.99622047989054,2.94576912332525,1.99684008004642,2.94638876308378
5.2,9.4,0.848531380562473,3.76607690319288,0.42405984675657,1.95888767596364,2.95396426624895,1.98506788260755,2.98022047327502,1.98569472744705,2.98084736018356
5,9.6,0.892579577100685,3.71771325886412,0.44245170848743,1.79097839824976,2.80783426415493,1.81531450585892,2.83224775775411,1.81589727511786,2.83283056984906
5,10,0.944344202164644,3.7646111732514,0.467103048861099,1.76233894353678,2.85825735307538,1.78710525703111,2.88310927695762,1.78769848817354,2.88370255549691
4.8,10.4,0.990879300039984,3.70885921796465,0.485875694351902,1.58552825957728,2.71625836473897,1.60853608213751,2.73935527945578,1.60908734043994,2.73990658708702
4.8,10.8,1.03173305773485,3.75520370374049,0.50555344620649,1.55365354898419,2.74928831268106,1.57693472856476,2.77266609153342,1.57749268673694,2.77322410320037
4.6,11.6,1.09203873743547,3.70797866771763,0.531456974351654,1.3565750033516,2.61113014678259,1.37817877186306,2.6328385239686,1.37869680819922,2.63335661825024
4.6,12,1.12508681810588,3.74997863016896,0.544813212388142,1.32542088271929,2.62953818817787,1.34717095506433,2.65139960643022,1.34769264015099,2.65192135320511
4.4,13.4,1.18171647185003,3.7036189438784,0.572592647046644,1.10824414267803,2.48344780859003,1.12830104658286,2.50362964437354,1.12878257404214,2.50411124108442
4.4,13.6,1.19323448979974,3.7212973661965,0.575306391148039,1.09495133722165,2.48765825296067,1.1150394762033,2.5078743051053,1.11552181850467,2.50835671831708
4.4,14.4,1.2296773650845,3.76571556889557,0.590288236488143,1.04370035685401,2.50177437288947,1.06389134949089,2.52210514027637,1.06437642262541,2.52259029092413
4.2,16.8,1.26571387301415,3.71273851837884,0.607730688796568,0.824061066964268,2.33631692852876,0.84245438656768,2.35487079093698,0.842896986295174,2.35531347978074
4.2,18,1.28788810781399,3.73076365376498,0.619904583767564,0.772117878276203,2.34162600752768,0.790537765499484,2.36022203199066,0.790981362491438,2.36066572680669
4.2,18.8,1.30427772051468,3.75594820622712,0.625048679189885,0.740549744453877,2.34411085241016,0.758979023449119,2.36272661027045,0.759423085493308,2.36317077591863
4,32.4,1.34373875480687,3.71163076056784,0.655981048897177,0.390595080988048,2.1701794985636,0.407106766945106,2.18701726992006,0.407508274003394,2.18741895921025
4,35.6,1.35152401166857,3.72069326786803,0.660307504772357,0.35515197113987,2.17022843471508,0.371627805531379,2.18706658575245,0.372029301116606,2.18746828410048
6.2,7.6,0.341436963904887,3.80637022644606,0.173845634379269,2.75970669740131,3.17459398264063,2.79106448969171,3.2059820917528,2.79181439349196,3.20673201232864
6,7.8,0.432291784761376,3.79031781828571,0.219857981890769,2.6219397877172,3.13921084276731,2.65230083296392,3.16960963300663,2.6530269980261,3.17033581895473
6,8,0.480084737840774,3.82781837551577,0.243745322975224,2.63875842491553,3.21968472926665,2.66989363479971,3.25086294948004,2.67063841647324,3.25160775495511
5.8,8.2,0.557218202816294,3.80068722725244,0.280609090337428,2.48193513621071,3.15119819488957,2.51176481733424,3.18107733107995,2.51247846581452,3.18179100692825
5.6,8.4,0.629426763763131,3.77801482384259,0.317033698931118,2.31924861037831,3.06402337959144,2.3476340087547,3.09246368954732,2.34831319561634,3.09314290679655
5.6,8.6,0.671467574491553,3.80501449072126,0.338116310255974,2.31873257099721,3.11985301199841,2.3476312472864,3.14881158885944,2.34832280873958,3.14950318346399
5.6,8.8,0.708117378575761,3.83896818272947,0.354678087538617,2.31586794151388,3.17282641903647,2.3452532878543,3.20227673844979,2.34595659039233,3.20298007694968
5.4,9,0.769595974572926,3.79937691427158,0.385427806996399,2.14166021254076,3.05168685553567,2.16931363642836,3.07940907555191,2.16997557672796,3.08007105392938
5.4,9.2,0.798982799937144,3.82201829036919,0.400778864919905,2.1328485317047,3.09328622389376,2.16087506970003,3.12138636335945,2.16154603166787,3.12205736606845
5.2,9.6,0.881055508110461,3.80175866504877,0.438469256872932,1.94628579462009,2.98605617987387,1.97274678304965,3.01259764553075,1.97338043617387,3.01323134320602
5,10.2,0.969211601344715,3.79114971191794,0.4784050047833,1.74703858674087,2.88108268669162,1.77199923822258,2.90613307592899,1.77259720494767,2.90673109234034
5,10.4,0.991596927152398,3.81491287030823,0.48652184109633,1.73120695921822,2.90243350868387,1.75634912088718,2.92766954172503,1.75695151710806,2.92827198992546
4.8,11,1.05336413492538,3.77042108070997,0.514864893295057,1.53737961532577,2.76416566146438,1.56078355016458,2.78766994668702,1.56134452587553,2.78823097797491
4.8,11.2,1.06972782862652,3.78645500830397,0.522740637736835,1.52095366101445,2.77804167599903,1.54447183962928,2.80166395275458,1.54503562963712,2.80222780042003
4.8,11.4,1.0922239983113,3.81985551208998,0.530603763887352,1.50442341309948,2.79097999662675,1.52804786628298,2.81471229129542,1.52861428026492,2.81527876501357
4.6,12.6,1.16447145069876,3.7930598178438,0.562129941349733,1.27932279372146,2.65265814409549,1.30125502716294,2.67471177712334,1.3017812940788,2.67523811131511
4.6,13.2,1.20197620245286,3.83417700329161,0.577430686096386,1.23442881286847,2.67130816657764,1.25650611170865,2.69351685207653,1.25703607356845,2.69404688676595
4.4,14.6,1.23697091356844,3.77311145529907,0.594783554015252,1.03138135264056,2.50471428922292,1.05159328641829,2.52506894795972,1.05207892802619,2.52555466872388
4.4,15.2,1.25882601148343,3.80042917292811,0.60470433936285,0.995626257340371,2.51237119056301,1.01589159852543,2.53278807341649,1.01637872006799,2.53327527902723
4.4,16,1.28299983652827,3.8277609996593,0.61227272160982,0.950735854100366,2.52033770877779,0.971054252743549,2.54081933185751,0.971542912661482,2.54130808235645
4.2,19.8,1.31875405928335,3.77036963681818,0.632961353020391,0.704195217751124,2.34638833028629,0.722629706711003,2.36502217473864,0.723074193092577,2.36546677192675
4.2,20.4,1.32579205774114,3.77969965960586,0.636255488951285,0.683900582059101,2.34742235965863,0.702335579762682,2.36606441585591,0.702780257761926,2.36650920897346
4.2,23.4,1.35577233378697,3.82092856197837,0.652589500381191,0.59684954762915,2.3503403011071,0.61526939933976,2.36900553013831,0.615714608751461,2.36945087615179
6.6,7.4,0.200121726412814,3.88275348105431,0.1028234742905,3.03832828675548,3.29006143090331,3.07219864436387,3.32395049623151,3.07300852552963,3.32476038774996
6.2,8,0.434201099485493,3.88278944395301,0.222596880934986,2.80854588253171,3.35608895362973,2.84168768021547,3.38927195161817,2.84248046123844,3.39006475544305
6,8.2,0.520059137595925,3.86629011085813,0.266816912328085,2.65199486610524,3.29693105826548,2.68387278553775,3.32885741996678,2.68463543629032,3.32962009752924
6,8.4,0.567179374333517,3.90499789605803,0.287059852305567,2.66181933889752,3.37091398887907,2.69440818722831,3.40355686446849,2.69518795143414,3.4043366585778
5.8,8.6,0.637287450745469,3.87026603065138,0.323347376818141,2.49028904764559,3.28024351831947,2.52133186345349,3.31134638395762,2.52207473536208,3.31208928910312
5.6,9,0.744145070279911,3.88433651020543,0.372830842021315,2.31083358209765,3.22300968679059,2.3406796166593,3.25292584088617,2.34139404150376,3.2536403045444
5.6,9.2,0.782210558211945,3.89648183483838,0.393640925838846,2.30380472705001,3.27047945253008,2.33408619065001,3.30083624712082,2.33481113607172,3.30156123424471
5.4,9.4,0.835994885408559,3.85831827969268,0.417797578266296,2.12249574442145,3.13249978351019,2.15087367467713,3.16095616413621,2.15155314063317,3.16163567352126
5.4,9.6,0.870952619463252,3.88712876608845,0.432138891915673,2.11075199746375,3.16942187365292,2.13946046285482,3.19821367538104,2.14014793561628,3.19890119428037
5.2,10,0.938476046193449,3.86584064100816,0.462720040659133,1.91813419239848,3.044453534282,1.9451052410577,3.07151407717094,1.94575128254516,3.07216016820984
5.2,10.2,0.960839251290348,3.87803528499198,0.475253401546333,1.90281580962807,3.07094896734502,1.93001783496029,3.09824501869817,1.93066949687767,3.09889673268074
5,10.8,1.03602399698935,3.86181389797714,0.50672206679178,1.69827403760017,2.94104501321554,1.72374364558755,2.96661676893773,1.72435405176864,2.96722723169119
5,11.2,1.07646792780538,3.88894010755406,0.525982338353547,1.66412148711556,2.97472831945797,1.68987569107007,3.0005929465283,1.69049308424016,3.00121040086464
4.8,12.2,1.15114402351061,3.87493467351302,0.557253782304822,1.43805355348249,2.83451399298949,1.4620332732011,2.85861646775478,1.46260851484505,2.85919177741984
4.8,12.4,1.16727002548621,3.88811485253477,0.564983109352241,1.42156206070485,2.84360427208737,1.44561536649574,2.86778404357464,1.44619245109753,2.86836119825983
4.6,13.4,1.21024300993115,3.84390314809072,0.580984562352104,1.21979432794622,2.67668544612331,1.24191301834513,2.69893883720625,1.24244404530926,2.69946993884357
4.6,14,1.24051401264573,3.87739532774345,0.594263190104453,1.17700678325535,2.69068776176663,1.19923198812938,2.71305756516376,1.19976578789323,2.7135914451089
4.6,14.2,1.24856234052894,3.88022235971453,0.600073774507869,1.16313667780063,2.69472571771509,1.18539216849485,2.71712909182511,1.18592676763196,2.71766377297222
4.4,16.6,1.3027257919531,3.856840849113,0.621964636650967,0.919099983624321,2.52499203743715,0.939447492525434,2.54551148410204,0.939937050162466,2.54600113718063
4.4,18.2,1.33623215496689,3.89540293445013,0.63878363998456,0.842691600640248,2.53351487913781,0.863085305196494,2.55410358701022,0.86357650272586,2.55459489286064
4.2,24.8,1.37002460444659,3.85064171226899,0.65643380001814,0.563050174121359,2.35096807138033,0.581457214075786,2.36963828584957,0.581902532440816,2.37008375081391
4.2,30.8,1.39615519248356,3.88239206065225,0.673593591012419,0.452195275281159,2.35188731046987,0.470533742139216,2.37056482507693,0.470979191922202,2.37101046422008
4.2,34.2,1.40501683058089,3.89391967272817,0.679713040812486,0.406464536219659,2.35198905269458,0.424761038895164,2.37066737528758,0.425206483750916,2.371113033709
6.8,7.6,0.203731871186444,3.97376145127036,0.108051625731696,3.24744663426315,3.51343199561513,3.28435223395146,3.55035797863119,3.28523481041604,3.55124056637771
6.4,8,0.389216205060068,3.94837430277441,0.201292554488938,2.98214418737598,3.49067575374498,3.01733701541404,3.52590746721252,3.01817885889156,3.52674933221269
6.2,8.2,0.483409023234844,3.93819364490792,0.247225800822687,2.8270006484486,3.44193042021455,2.86098557783243,3.47596229456987,2.86179863691633,3.47677537963729
6,8.6,0.602797288587167,3.94201000814873,0.306572499448023,2.66841177115995,3.44162257649381,2.70167968116099,3.4749502384876,2.70247580081554,3.47574639121711
5.8,8.8,0.679102970346089,3.91603548181443,0.342660228249513,2.4903412688636,3.3401484156436,2.52194668286838,3.371819337934,2.52270312002681,3.37257581135371
5.8,9,0.720259912040527,3.95392974231315,0.360993803218671,2.48789189286799,3.39703761535992,2.52003120746715,3.42924798926068,2.52080052658008,3.43001734771105
5.6,9.4,0.817517881677541,3.94470714955133,0.405576893691782,2.2949516392622,3.31532086163965,2.32564407317367,3.34609389463245,2.32637895636504,3.34682882244626
5.6,9.6,0.846998770382437,3.97926013887248,0.422111081901869,2.2844385308546,3.35762569392146,2.31551833735161,3.38879141647042,2.31626259588675,3.38953572257583
5.4,9.8,0.897314451563126,3.92104596284607,0.445100549074728,2.09775986624958,3.20414965038031,2.12677889910958,3.23325693667141,2.12747390259449,3.23395198902076
5.4,10,0.926476774265583,3.94271355410544,0.460040973016487,2.08365400916604,3.23678183956879,2.11296454478643,3.26618557143593,2.11366662434847,3.2668877026037
5.2,10.4,0.98957554304499,3.91261110695251,0.487969569465159,1.88681000972865,3.09576694238329,1.91422808992603,3.12328359105762,1.9148850162521,3.12394057196898
5.2,10.6,1.010710941059,3.93075485722464,0.498326474480248,1.87021281595921,3.11899859671652,1.89783284270992,3.14672174191365,1.8984946967728,3.14738365308651
5.2,10.8,1.03605263613162,3.96400603795357,0.508875197846778,1.85311277362174,3.14073258078928,1.88092142957564,3.16864890988326,1.8815878935232,3.16931543346857
5,11.4,1.09686122141777,3.91661847346126,0.535678730072605,1.64674208858078,2.98990662962105,1.67262413207004,3.01590322956337,1.67324467347261,3.01652383442733
5,11.8,1.13182418803279,3.95404854248289,0.548708023685301,1.61163651406417,3.0172762823895,1.63774827988233,3.04351085654828,1.63837449775054,3.04413714246117
4.8,12.6,1.18346913207754,3.9155676121175,0.57035067634079,1.40516388670729,2.85207131885036,1.42928548689291,2.87632308754585,1.42986428796072,2.87690196075539
4.8,13.2,1.2227820945357,3.96265302952142,0.586218359492105,1.35672747814889,2.87414052206992,1.3810256780596,2.89857995008191,1.38160895227751,2.89916330259159
4.6,14.6,1.26700271562757,3.91146659054642,0.605287435140295,1.1360099638848,2.70198517819488,1.15831925915242,2.7244489059214,1.15885529504807,2.72498502747391
4.6,15,1.28424174111416,3.92555544807103,0.614455105831531,1.10971654318982,2.70827898806958,1.13207164137038,2.73079504119425,1.13260892243577,2.73133241154989
4.6,15.6,1.30873848157491,3.96743935475589,0.622327096772005,1.07185392707361,2.71618887953457,1.09426504934522,2.73877069381279,1.09480389444622,2.73930963363064
4.6,16.2,1.3251178878139,3.97691523405648,0.629926448716811,1.03587208789203,2.722582193286,1.05832667726645,2.74521716021156,1.05886678551297,2.74575736857576
4.4,19,1.35243042262421,3.91507395001551,0.6442281401287,0.808463968650749,2.53629047621325,0.828868772793687,2.55690174008402,0.829360502170056,2.55739358418552
4.4,23,1.39995663211828,3.9776019935053,0.667798360588832,0.669366424077218,2.54284114797459,0.689767691645638,2.56350564613597,0.690260659542615,2.56399876056091
4.2,37.2,1.41355037814251,3.91321102242994,0.683848422218692,0.373035040733585,2.35202094412501,0.391294171989572,2.37069951998383,0.391739601535849,2.37114518444807
6.8,7.8,0.251558624776794,4.03091193385803,0.128130581233806,3.29553165644333,3.6343447588584,3.33370235190495,3.67254180815104,3.33461530550118,3.6734547763351
6.4,8.2,0.442939775585544,3.99436491812877,0.224955918240176,3.00649537401216,3.58563601383289,3.04264073612946,3.62182630825389,3.04350548163705,3.62269107863319
6.4,8.4,0.487601995067985,4.0346847306591,0.24666480852027,3.02671678419022,3.67714453365424,3.06377959631574,3.71425854022178,3.06466641054033,3.71514538278691
6.2,8.6,0.574958376328412,4.01466202540251,0.291768325657812,2.85276639171572,3.60343896145349,2.88833637584919,3.63906791262667,2.88918758542261,3.63991915484343
